determinant,2.008374,-1.559815
intersect,1.003996,0.256789
conjugate,2.530354,-1.80408
modular,1.681089,-1.565893
logarithm,3.057766,-0.633552
countable,3.375806,-0.683799
reduction,0.660991,-2.980824
spectral,2.203606,-1.639714
homology,2.88838,-1.070543
Cauchy,3.091796,0.053353
Galois,3.300122,0.878534
NP,1.613931,0.187714
separate,-0.862867,-2.112475
decimal,2.09147,-0.864999
neumann,0.310501,1.460334
trace,-0.209263,-1.461888
integration,0.508851,-2.008907
criterion,0.400422,-2.196004
primitive,0.742524,-1.526607
global,-0.575948,-1.922561
modulo,3.121173,-0.236059
strategy,-0.246819,-2.435577
equality,-0.078918,-1.710937
holomorphic,3.567761,-0.167772
infinitely,2.141353,-1.607018
Gauss,2.447509,0.848831
nonzero,3.020155,-1.380203
quaternion,3.220464,0.688026
regression,2.500318,-1.589153
neighborhood,-1.366389,-0.80335
correspondence,-0.240643,-0.251972
adjoint,2.970885,0.614744
variant,0.658318,-1.386292
disjoint,2.827644,-0.853028
distribute,-0.254257,-1.991192
evaluate,0.517205,-2.546889
additive,2.250244,-2.222142
unknown,-1.017672,-0.651178
span,-0.447442,-1.492197
combinatorial,2.764064,-0.770497
matroid,3.730606,0.697193
orbit,1.204274,-1.432562
cone,1.018968,-1.20176
truncate,1.5463,-0.727404
flat,-0.13679,-1.600069
simplex,1.469077,1.024898
interior,-0.71054,-1.175217
arc,0.158452,-1.297258
Dirichlet,3.317908,0.377833
moment,-0.535154,-1.522707
unitary,1.14113,-0.386298
iteration,1.053396,-1.1036
factorization,3.286762,-0.262809
split,-1.004323,-1.116024
Poincaré,2.139385,0.802294
Poisson,2.210613,0.644138
entropy,2.389903,-1.267741
sufficient,0.127763,-3.282995
restriction,-0.294469,-2.735284
orientation,0.666288,-2.414175
recursive,2.968973,-1.332933
prior,-1.763195,-1.50951
truth,-0.269021,-1.101477
hamiltonian,3.136962,-1.071632
proposition,0.831345,-1.201338
spectrum,0.590247,-1.710298
significant,-0.912176,-2.659609
duality,2.216017,-0.530981
exponent,1.31977,-0.213938
states,-2.56841,-1.114651
asymptotic,2.849811,-0.846921
correlation,1.807119,-2.337465
estimator,3.060154,-0.577855
critical,-0.846899,-1.592522
characterize,0.376501,-2.15798
translate,-0.574632,0.062354
geodesic,2.9278,-0.603306
semigroup,3.848685,-0.350284
explicit,0.866165,-2.199716
periodic,1.237656,-1.835925
singularity,1.804262,-0.642752
numeral,1.809001,-0.948481
measurable,1.998521,-2.333431
null,1.76222,-0.901467
fiber,1.629547,-2.474532
tile,1.049612,-1.46153
classify,0.126789,-1.80288
transitive,3.012755,-1.254986
restrict,-0.360135,-2.645797
Laplace,2.575271,0.433604
differ,0.350187,-2.552765
multiplicative,3.424318,-1.093906
round,-1.630002,-0.500613
tetrahedron,2.829442,-0.268332
expand,-1.065906,-1.921027
Cantor,-0.078962,1.331095
Borel,1.901798,1.604513
Fermat,2.742931,1.072709
nonlinear,2.406014,-1.260285
Markov,2.188102,0.573647
torus,2.926755,-0.301754
dynamical,2.720361,-0.928486
compound,1.138581,-2.348615
height,-0.193616,-1.594743
adjacent,-0.490451,-1.090877
comparison,0.297122,-2.111929
paradox,1.220366,-0.356965
dependent,0.75534,-2.934357
log,-0.011712,-1.46819
$\mathbb{zeta}$,0.946774,0.544009
fit,0.036097,-2.004337
cardinality,3.336989,-0.650395
coloring,1.598705,-1.073926
polar,0.764472,-0.974959
uniformly,1.752071,-1.94298
Weyl,2.861487,0.924373
tend,0.065716,-2.825451
symplectic,3.733551,0.210478
combinatoric,3.279604,0.114516
induction,1.045746,-1.406105
Lebesgue,3.447863,0.888985
perpendicular,1.772123,-1.744314
decrease,0.727242,-3.408082
binomial,1.76896,0.536772
net,-0.243595,-1.589057
dense,1.118529,-2.498987
integrable,3.586338,-0.609751
outcome,0.254418,-2.723184
conditional,1.290909,-1.511874
quadrilateral,2.708237,-0.000824
injective,3.876746,-0.427961
gradient,2.027213,-2.353968
Gödel,2.440091,0.953262
invertible,3.511855,-0.556493
middle,-1.379489,-1.173538
inclusion,-0.113698,-2.009326
identical,0.352722,-1.900602
vary,0.23933,-3.105271
transition,-0.107809,-1.993744
eight,-1.711802,-1.316177
likelihood,1.347162,-2.563885
deviation,1.668373,-1.994028
infinitesimal,3.136688,-1.009661
straight,-0.702179,-1.278767
strongly,0.012565,-1.905821
fractal,2.436719,-0.136806
grow,-1.522747,-1.780811
generating,1.130129,-0.752169
conic,3.139205,-0.470093
independently,-0.194548,-1.640591
remainder,-1.064799,-1.055689
