word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
formula,0.281961,0.791595,1.293892,0.389427,-0.577415,0.721458,-0.549359,1.046602,-0.779917,-0.121666,-0.225075,-1.565988,0.313223,0.969922,0.226337
ring,0.689726,0.942352,0.707663,0.519928,-0.040284,0.193927,-0.51399,1.591735,0.197895,0.594694,-0.086661,0.793409,-0.041232,-0.131193,0.910416
edge,0.24504,0.620568,-0.165998,-0.349362,-0.670368,-0.444408,-0.311372,2.178482,-0.092207,1.447164,0.159106,0.792169,-0.13641,0.07094,1.537155
sum,-0.532016,0.139782,1.341463,0.280643,-1.596097,0.008395,-0.688955,0.234796,0.650076,0.615475,0.04356,-0.781456,-0.080759,0.195536,-0.699931
plane,0.400021,0.923567,0.869248,-0.513891,0.261052,-0.320167,0.203019,2.118065,-0.12467,0.071483,-0.276431,1.529489,-0.350643,0.169121,-0.473082
analysis,-0.533001,-0.038973,1.448575,-1.724887,-0.287576,2.104713,0.172517,0.573303,-0.787731,1.725363,1.18299,-0.274279,0.109948,0.131585,-0.688141
dimension,-0.910299,0.470837,1.452135,-0.629327,-0.386705,0.460324,0.074704,1.710952,-0.090692,0.563791,0.898972,0.213008,0.247381,0.118782,0.340288
curve,-0.668763,-0.413931,0.941428,-0.875007,-1.59577,-0.51215,0.15438,2.378896,-0.856664,0.711741,-0.212626,0.685146,-0.00653,0.810248,0.938549
type,0.77639,0.950182,1.758931,-0.937641,0.068135,-0.331151,-0.316113,1.328842,-0.74725,1.67125,1.238274,-0.136362,-0.568151,-0.383204,-0.110547
operator,0.892914,0.794158,0.638242,-0.816616,-0.467414,0.427783,0.947375,1.210676,0.130494,0.140123,-0.106864,-0.66295,-0.851789,0.1069,-0.965161
prove,-0.314879,1.630838,0.413432,-0.135703,-0.198661,0.163438,-0.210302,0.361652,0.228295,1.083969,-0.391187,0.463202,0.823269,0.441008,-1.095047
probability,-0.981029,-0.455262,2.085335,-0.867321,-1.539057,1.113427,-0.249026,1.13765,-0.692426,0.691422,0.695933,-0.059603,0.722328,1.447902,-0.877801
structure,-0.353372,0.374463,0.273955,0.054626,-0.55713,0.230273,0.860788,1.75303,-1.620816,2.244214,0.476177,0.115776,-0.883841,-0.686879,0.106766
representation,-1.303364,0.419038,-0.049957,-0.200016,-0.876625,1.061324,0.033387,0.819344,-0.52281,1.309621,1.290187,-0.829821,0.269343,0.626612,-0.478207
series,2.6e-05,1.302356,-0.104156,-0.914071,0.661662,0.805015,-1.256499,1.181274,1.140357,-0.515022,-0.014341,-0.2584,0.04594,-1.148806,0.763558
prime,0.669991,0.88264,-0.74749,0.798439,0.367386,0.891422,-0.616807,-0.214756,-0.012161,-0.226236,0.062798,-0.592267,0.086482,0.268754,-1.740299
measure,-0.261766,0.018152,1.609917,-1.009958,-0.795511,-0.287079,-0.369852,1.326086,-0.859918,1.968505,-0.026908,-0.010387,0.259993,0.181447,-1.09682
equal,-0.543439,0.238693,0.798914,0.006181,-1.369357,0.032985,-1.083261,1.046479,-0.666718,1.048853,0.170755,-0.852025,0.930597,0.507515,-0.895996
lie,-0.504016,0.412082,-0.244662,0.38637,-0.177649,-0.790379,-0.368864,0.660938,-0.394719,1.451156,-0.284252,1.398054,-0.395204,-0.887911,-0.097481
manifold,0.111763,-0.230481,1.898949,-0.00895,-1.349741,0.404458,1.623797,0.890969,-0.51034,0.01063,0.433046,0.124459,-0.339901,1.258458,0.722796
degree,-0.268117,-0.582556,-0.035031,-0.333385,-0.9588,0.984259,0.354963,0.696232,-1.606295,1.232363,0.015272,-0.37856,0.763416,-1.274742,-0.417583
differential,0.453363,0.057919,2.091941,-0.843659,-1.196109,0.814858,0.877099,1.317148,-1.312181,0.734529,0.332735,-0.371436,0.802513,1.097616,-0.017083
$\mathbb{C}$,1.506902,0.181125,1.152171,-0.875714,-0.54996,0.38865,-1.405466,0.703783,-1.313027,-0.358403,0.479496,0.005634,-1.161544,-0.646678,0.093863
regular,0.204036,0.933977,-0.705857,-0.558479,-0.738614,-0.008391,-0.89029,1.444958,-0.155187,0.336976,-0.585063,-0.839533,1.002881,-0.51132,0.061127
second,0.125222,1.329487,-0.407116,0.284697,-0.389645,0.038564,-1.657395,1.133578,-0.727034,-0.102455,-0.558465,-0.1458,0.568407,-0.978683,-0.31224
triangle,-0.301544,-0.51868,-0.342837,0.10084,-0.076733,0.030531,0.210032,1.713535,-0.025683,0.152169,0.13176,0.63909,-0.15138,0.226444,0.950778
subset,-0.077071,-0.49298,1.268403,-0.125843,-1.368071,0.660502,0.24988,1.323036,0.370454,1.069891,2.007235,-0.731022,-0.156402,0.573918,-0.205434
circle,-0.935966,0.612939,-0.534794,0.115963,0.15652,0.118579,0.189883,1.010717,-0.071401,0.710003,0.191212,0.371312,0.258953,-0.557982,0.735707
relation,-0.913318,0.138056,-0.513866,0.157822,0.257748,1.471356,0.002119,0.225071,-0.807955,1.512078,0.467517,-0.300115,0.183081,0.057918,-1.985734
positive,-0.397604,-0.078452,1.382931,-0.467477,-0.442473,1.371934,-1.259944,0.850522,0.620139,1.600097,-0.138167,-0.297152,1.332433,0.153052,-0.43078
simple,-0.76969,1.630448,1.591271,0.039418,-0.940102,0.512369,0.096625,1.296498,0.376912,1.712608,0.677624,-0.345817,-0.070382,0.252895,0.642484
topology,-0.224238,-0.479385,1.351915,-0.080445,-1.277967,1.242394,1.748083,1.368943,-0.487706,0.200304,1.314397,-0.28261,-0.118828,1.013619,0.482073
category,-0.192891,0.026105,0.16939,-0.524701,0.138411,0.675353,-0.745767,1.027525,-0.355946,1.030085,0.52964,-1.563154,0.755428,-0.523109,-0.053688
surface,0.619562,0.500597,1.785247,-0.860398,0.077385,-0.498679,0.08284,2.563474,-0.976968,2.12772,0.042649,1.101319,-0.492707,0.453952,0.372053
constant,-0.92012,0.530342,1.94216,0.102356,-0.51272,0.56985,-0.187527,1.055588,-0.723018,0.901433,-0.505492,0.504314,0.115223,1.122082,-0.672613
application,0.564867,0.809896,1.751801,-1.533667,-0.709696,1.404868,1.040982,1.260311,0.105523,1.573052,0.507352,-1.583924,-1.001718,-0.268117,-1.135268
integral,-0.358983,0.076773,0.847644,0.122626,-0.308631,0.95063,1.140028,1.574268,-0.943062,0.772178,0.491743,-0.46708,0.057953,0.534721,0.000922
coordinate,-0.044736,-0.554424,0.140565,-0.503863,-0.367738,1.02551,1.015754,1.789228,-0.646039,0.795626,0.337786,-0.164693,-0.620976,0.286365,-1.402169
complete,-0.442842,1.121431,-0.112782,-0.31742,-0.591757,-0.002796,0.026919,0.759915,-1.004181,0.405235,-0.383115,-0.082296,-0.220263,-1.742239,-0.319499
root,-0.296541,0.092974,0.199553,0.113457,0.051492,0.461399,-0.962714,0.436366,0.037989,2.164895,0.929126,0.161181,0.153856,0.081709,0.680903
length,-0.124219,0.545619,1.233501,-0.614066,-0.595324,-1.049591,-1.372552,2.020781,-0.632075,1.040794,0.508532,0.185199,0.200571,-0.304224,0.888264
continuous,-0.424121,0.404081,1.263894,-0.52321,-0.649107,-0.115805,0.830207,2.003255,-0.56254,1.491973,0.06721,0.058229,0.164683,0.216619,-0.323648
logic,-1.251552,0.46247,1.356325,-0.775562,-1.104317,1.932797,1.157709,0.623653,0.091361,0.048157,1.547334,-0.320138,0.329174,0.252213,-0.07307
external,0.235814,0.37238,-0.489529,-0.675483,0.932864,0.834228,-0.980845,0.377242,-0.975421,0.149225,0.127669,-0.796988,-0.696578,-1.798979,0.447612
side,0.294223,1.369293,-0.606934,0.764015,-0.378905,-0.70581,-0.635604,2.047828,-0.42798,0.969214,-0.746073,0.5282,0.217454,-0.580033,0.542431
unit,0.897261,0.609114,0.503801,-1.185716,-0.133864,-0.663525,0.025802,1.619109,-0.742311,0.55076,0.435826,-0.140029,-0.630268,-1.202234,-1.535015
equivalent,-0.046968,0.483721,1.328527,-0.098453,-0.80642,-0.322681,-0.475085,0.788445,-0.857858,0.877776,0.940584,-1.162374,0.106001,-0.172112,-0.857868
conjecture,-1.03392,-0.47442,0.984841,0.315303,-1.173071,0.676467,1.049652,-0.374079,-0.263684,-0.022607,1.044289,0.741825,0.655388,1.589471,0.257614
infinite,-1.474826,0.029016,1.285341,-0.012323,-0.421544,0.984083,0.1522,1.820966,1.013165,-0.199286,0.885045,0.703997,0.281664,0.476085,0.487397
operation,1.003735,1.187215,-0.283716,-1.073968,0.63948,-0.151174,0.683991,1.472953,-0.07639,0.638504,-0.585783,0.309807,-0.805703,-0.600592,-2.057357
angle,-0.03323,0.459934,1.275907,-0.294995,-1.146256,-0.264738,-0.174706,2.763312,-0.769213,0.582671,0.221222,1.034104,0.544579,0.851617,0.822202
random,-0.891963,0.308669,1.5029,-1.049619,-0.607592,1.060821,-0.233971,0.929368,0.755333,0.433605,0.6583,0.177048,0.043223,0.638762,0.200674
basis,-0.303533,0.515972,0.347517,-0.668774,-0.515095,0.367071,-0.260455,0.995951,-0.604948,1.21854,0.5821,-0.324348,0.368367,-0.25146,-1.438012
natural,-0.61094,-0.30041,0.21384,-0.744787,0.501672,0.306883,-0.192858,0.542516,-1.057594,2.744246,0.237767,0.302829,-0.584913,-0.32771,0.134282
power,0.115739,1.296383,0.461683,-0.367583,-0.135232,0.042952,-0.161521,1.436124,0.288457,0.921634,-0.313925,0.162465,-0.328579,-0.435721,-1.465125
