word,1,2,3,4,5,6,7,8,9,10,11,12
calculus,0.336802,1.786041,0.547895,0.816126,-1.238846,0.689381,1.468252,-1.611338,1.068803,-0.447223,0.778694,0.019564
rational,0.164143,1.900163,0.273435,-0.105666,-1.10674,2.17784,1.140664,-1.377821,1.241749,-0.164352,0.098299,0.180059
law,-0.326092,0.452458,-0.313879,0.089001,0.669201,2.242205,-0.493643,-1.507186,-1.249102,-1.181856,-0.482107,-0.946639
tree,0.552374,-1.047996,-1.274256,-0.381908,-0.933144,0.732002,1.131081,1.236096,-0.46058,-1.116912,0.128948,1.102965
component,0.967655,0.284482,-1.001574,0.627672,-1.67145,1.790902,0.939945,0.347466,0.425128,0.595839,1.67852,-1.262129
lattice,0.212791,2.116349,-0.32947,0.228734,-1.506596,0.231478,2.07017,0.350923,1.077805,0.114266,1.481001,0.143817
inequality,-0.786105,1.439251,1.0412,-1.156824,-1.191694,1.757444,0.6989,-1.101861,0.790531,-0.696177,0.788409,-0.141971
volume,1.475683,0.281892,-0.497362,1.856314,0.236175,0.629596,0.757653,-0.079163,0.441963,-1.64362,-0.0495,-0.27275
section,0.457605,0.061656,-0.892313,0.408796,-0.098624,0.979913,1.38815,0.716827,-0.786642,-0.244292,-0.096796,-1.051369
add,0.424168,-0.324878,-1.097541,0.80254,0.387625,1.794035,0.843473,0.815108,0.294074,0.344449,0.165834,0.121817
$\mathrm{e}$,0.902389,-0.456151,0.779827,1.286925,0.261846,0.294931,-0.479728,1.035634,0.470456,-0.819225,-0.375771,-0.719926
fundamental,0.877308,1.528202,0.183211,0.254028,-1.281859,2.307992,0.708859,-1.342113,0.163639,-0.368555,0.544649,-0.453855
game,1.616782,-1.003304,0.45977,-0.361044,2.06845,1.613256,1.206904,1.049773,0.137518,1.692017,-0.485515,-0.541865
polytope,0.050153,2.098,0.158563,0.474112,-0.548961,-1.36888,2.892116,-0.426255,1.737787,-0.400317,-0.330474,0.31
smooth,0.583636,0.252715,-0.392911,-0.479087,-0.892586,0.963765,2.084898,1.414974,0.818404,0.041139,1.282075,1.385149
partial,0.167372,0.696592,-0.268951,-0.093143,-0.451139,1.215169,0.876476,0.207268,0.410097,-0.765423,0.799389,-0.409953
extend,0.076274,0.122969,-0.916019,0.069202,-0.106385,1.17708,1.40765,1.075312,-0.78319,-0.130369,-0.010767,-0.666547
multiplication,0.253007,2.59116,-0.252373,0.190079,-1.22466,1.064448,1.514668,0.107697,2.387331,0.016793,0.284958,-0.300219
boundary,-0.558991,0.680726,-0.811154,-0.681476,-0.895569,0.954062,2.209699,0.339422,-1.285156,-0.744539,0.012103,-0.48222
local,-0.45028,-0.639421,-0.870699,0.155847,0.001832,1.874212,0.370868,0.242092,-1.90517,0.061172,-0.318449,-0.5371
node,0.389735,0.55616,-1.221469,-0.683059,-1.546005,1.047256,1.14053,0.181892,1.564635,0.211657,0.372279,-0.86449
develop,0.896272,-0.511134,-0.761106,0.428018,-0.85051,1.763919,0.150994,-0.290852,-0.791879,0.193893,1.256279,-0.236749
difference,0.830077,0.676067,0.077783,-0.618582,-0.828767,2.598768,0.987748,0.328144,0.553135,-0.372768,0.570708,-0.168092
statement,0.059551,0.848318,-0.359679,-0.206212,0.361146,2.819991,-0.389584,-1.26723,0.60537,0.016976,-0.709481,-0.404768
tensor,0.212921,2.929997,0.436897,0.163334,-1.432426,0.719932,1.541041,-0.045618,1.733287,-0.046355,1.243842,0.119536
