word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
mathematician,-1.228539,-0.922014,-0.93694,0.469413,0.14658,0.199655,-0.862402,-1.081994,0.865714,-0.119266,0.668318,-0.652157,-0.271922,-0.342795,-1.002658,0.246364,-0.779669,-1.256927,-0.814997,0.734625,-0.642479,-0.386839,0.813768,0.705533,0.537066,-0.380267,-0.111022,-0.320132,0.75232,0.421051,0.960805,-0.888824,1.692355,-0.062457,-1.21201,1.685559,-0.173515,-0.053453,-1.47718,1.137151,0.647788,-1.293032
definition,0.228247,-0.692397,0.547907,0.968058,2.058571,0.176427,-0.324829,0.747442,0.167301,-0.373642,-0.069034,1.227268,0.251094,-0.316695,0.361856,-0.492352,0.712339,-0.670248,-0.102556,-0.199019,0.033059,-0.411495,-1.101814,0.25196,0.114018,0.284059,0.563418,0.300716,0.555098,0.099484,0.101331,-0.251883,-0.311254,-0.534725,-0.288555,0.538336,-0.56782,0.959307,-0.663035,-0.856374,-0.192627,-0.088188
product,1.140513,0.37082,0.406106,0.894393,0.356837,-0.637024,-0.442331,1.00573,0.548611,-0.7338,-0.150779,1.186493,1.189014,0.90883,0.938184,-0.308878,1.699823,0.728295,-0.232643,-0.500808,-1.107019,-0.045296,-0.193135,-0.487456,0.985883,-0.705253,0.390124,0.846755,-0.006831,0.702778,-0.543913,-0.106851,0.19003,0.229151,0.268971,1.152352,-0.084756,-0.12921,-0.684734,-1.217915,0.094235,0.664407
state,-0.023927,0.266952,-0.470811,-0.255556,0.549255,0.208548,-0.802671,2.163086,0.190073,0.814744,-0.55737,-0.203457,0.483494,0.279991,-0.040992,0.298787,-0.145734,-0.528187,-0.172299,-0.215638,-0.11075,0.236389,-0.315221,0.84437,0.581941,0.275018,0.680876,0.125467,-0.445026,-0.271001,0.75599,0.595513,-0.16257,-0.498239,-0.279058,-0.089145,0.575263,0.715756,-0.170252,-1.021217,-0.040119,-1.0823
sequence,0.103796,-0.053646,1.132683,0.714716,0.904316,-0.666969,0.156357,0.043342,-1.394786,-0.917231,-0.352118,0.28161,0.053042,-0.816392,0.479738,0.387683,0.006126,-0.059749,-0.684427,0.342382,-0.023051,-0.657943,-0.594147,-0.475492,0.893822,-0.631481,-0.349858,0.224985,0.370429,0.370889,-0.151005,0.501561,-0.888204,-0.045337,-0.169554,0.753055,-1.904883,1.300146,0.322335,-0.921423,-0.176992,-0.467524
distribution,-0.213104,-0.542432,0.215673,0.76801,0.660311,-1.057852,-0.182459,0.404495,0.386664,-0.235143,0.344144,0.532639,-0.198361,1.44577,0.152352,-0.466382,1.807049,-0.604376,0.228952,0.31696,0.528309,0.646315,0.139676,0.107134,0.228333,-0.502633,0.47684,0.395598,-0.014191,0.112099,-0.588174,0.480752,-0.529396,-0.242368,0.145467,0.307632,-1.074628,0.633235,-0.422923,-1.962861,-1.040408,0.062982
variable,-0.239308,-1.331182,1.215879,1.101544,1.451544,-0.152593,-0.126453,-0.239048,0.155048,-0.862231,0.034323,1.458705,0.290829,0.26367,0.028746,-0.569016,0.795117,-0.505137,-0.100646,0.073525,0.084333,0.304043,-0.96064,-0.130508,0.077973,-0.3438,-0.091154,0.161129,0.306241,0.589057,-0.047427,-0.20086,-0.688125,0.756668,-0.913306,0.413144,-1.591738,0.986383,-0.335798,-2.048341,-0.020709,0.335999
solution,-0.029107,-0.217585,0.54658,0.686409,1.107032,-0.423102,-0.912793,0.53138,0.615448,-0.419723,0.220206,0.676573,0.683249,-0.320748,0.394193,-0.854828,1.613693,0.938519,0.198704,-0.260578,-0.834328,-0.041742,-0.567177,-0.387727,0.642029,-0.763991,0.340659,0.940952,-0.330051,0.620875,0.399816,-0.316952,-0.019497,-0.168034,-0.103912,0.51452,-0.059824,0.067371,-0.837366,-1.394893,0.20462,-0.074386
square,-0.097591,0.166782,-0.804845,0.059072,0.1112,-0.316904,0.128745,1.013182,0.039915,-0.183041,0.528818,-0.10986,-0.604952,0.090009,0.345499,0.862194,0.147201,-0.653721,-0.513441,0.071152,-1.286788,-0.474408,0.396999,0.436783,0.045904,-0.036413,0.004613,-0.647718,-0.399586,1.206441,-0.792075,-0.498614,-1.220084,-0.054621,-0.810387,-1.162326,-0.454113,-0.860641,0.584243,-1.404274,-0.082563,-0.343728
map,0.564049,-0.301086,-0.862966,0.523673,1.122323,-0.148046,-0.558796,1.100898,-0.816646,-0.654152,0.812252,-0.039173,-1.000587,-0.847913,0.636899,-0.057871,0.531094,-0.022578,-0.379381,0.729593,0.312955,-0.058194,0.049586,1.04033,-0.149312,-0.311043,0.514771,0.685403,0.402424,-0.379705,-0.777066,-0.507876,0.144484,0.62562,-0.103327,-0.140644,-1.117666,0.232303,-0.040257,-1.270155,-0.355914,-0.982874
