word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
analysis,0.317699,-0.488475,-0.634365,1.660267,-0.56135,-0.400441,-1.040724,-2.35386,-0.008317,-0.147106,-0.109906,-0.640146,0.296399,1.237498,0.800667,1.924246,-0.351899,1.20852,-0.940433,1.172215,0.593654,-0.675159,-0.308433,-0.098851,0.192192
dimension,-0.384562,-0.493625,-0.641164,0.170397,0.54021,0.671431,-1.289053,-0.394512,-0.908114,1.155487,1.605458,-0.839066,-0.08474,2.218223,0.100528,0.740808,0.225801,0.883389,-0.922518,0.954825,0.245323,-0.479317,0.978125,-0.892929,1.876487
curve,0.536514,0.96299,-0.958802,0.117624,0.310089,0.638703,-1.008935,-0.865169,-1.033411,1.319168,0.458389,-1.312703,1.252565,1.434125,-0.233846,1.812756,1.91782,-0.646149,-0.116857,-0.086705,-0.175916,0.154549,-0.181376,-0.029889,1.511955
type,-0.223682,0.454678,0.518677,0.908557,-0.069712,-0.533965,-1.380681,-1.021255,-0.542038,0.901711,1.066179,0.594462,-0.183219,1.379394,0.688873,0.823928,0.756832,0.548216,-0.110896,1.26993,0.451621,-0.910827,0.684751,-1.480712,0.678025
operator,0.788276,-0.410747,-1.245762,0.046425,-0.43976,-0.055046,-2.657721,-1.380233,-0.092614,-0.026678,-0.287617,-0.156678,-1.19291,2.092233,-0.282361,0.259799,0.459605,0.957181,0.62166,1.77639,-0.1795,-0.806225,-0.087078,-0.957802,0.179546
prove,1.469025,0.024311,0.15291,2.47897,-0.792292,-0.498342,-0.961001,0.588771,-1.072327,0.65859,0.877735,-0.322343,0.435558,1.930682,0.238196,0.441689,-0.041686,-0.517168,-0.086895,0.921631,-0.223233,-0.687076,-0.430732,-0.637699,1.995931
probability,0.663627,-0.482365,-0.314207,1.096752,0.39183,-2.449941,-0.71345,-1.725773,-0.724665,-0.737191,-0.511615,-0.099925,0.181692,0.917816,0.136741,0.425543,0.148204,0.104258,-1.201205,0.368361,1.381542,-1.038284,0.144646,-2.219388,0.793415
structure,-0.458058,0.837197,0.225042,0.186341,-0.066019,0.080022,-1.306859,-1.560891,0.03875,0.376696,0.861841,0.557301,-0.474774,2.05419,0.448063,0.836286,0.473076,1.353334,-0.156244,1.712502,0.289574,-0.501952,0.473638,-0.226751,1.840546
representation,-0.347399,-0.468554,0.429405,0.007925,-0.925763,0.316583,-2.054415,-0.967266,-0.048224,0.1183,1.056076,0.248117,0.244414,2.477985,0.357738,0.233173,1.093084,1.041071,-0.442133,0.93015,0.372339,0.425151,-0.519039,-0.792936,1.061166
series,0.958916,-0.475225,0.156807,0.810141,-0.423013,0.437938,-1.076326,-0.545273,-0.690396,-0.151784,-0.175469,-0.489175,0.959235,1.643334,-0.63217,1.417903,0.190512,0.801229,-1.707985,1.138058,0.671776,-0.651382,-0.8551,-1.334485,-0.090903
prime,1.030276,0.149068,0.611964,1.149912,-0.557228,-0.054775,-0.075237,1.135402,-1.284417,1.409082,1.783464,0.644876,0.157859,1.468107,-0.735158,1.16011,1.272388,0.327351,-1.835621,-0.297351,-0.578235,0.017662,-1.132039,-2.32475,0.778317
measure,0.561255,0.483713,-0.7144,0.420937,0.898164,-1.238112,-0.990005,-1.774557,-0.127011,-0.423124,0.205412,0.012524,0.543821,2.06684,-0.66489,0.65567,-0.008083,0.233052,-0.695788,0.101787,0.660553,-1.390258,0.232657,-1.184072,1.173298
