word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
distribution,-0.666152,0.235296,-2.163223,-1.018649,0.529492,-2.994351,0.084998,0.966972,2.275745,1.050304,0.084194,0.584006,1.683266,-0.52094,-0.674894,-0.742045,1.364938,0.796329,0.342523,-0.286626,-0.215959,0.065766,1.228591,-0.500639,0.620506,-0.828169,-0.765689,-0.246787,0.038295,-0.644743,0.908311,-0.42327,0.888379,0.00785,0.60819,-0.420999,0.559424,-0.232248,-0.754544
variable,-0.079794,-1.615619,-1.309655,0.327757,0.472755,-1.264134,-0.23802,1.265149,1.931682,1.267232,0.087737,0.024089,1.223805,0.366803,-1.24306,-0.718385,0.375297,1.060077,-0.140167,0.936902,0.593223,0.41417,1.252185,-0.728519,0.669547,0.178369,-0.368064,0.411723,0.33552,-1.525085,0.553333,-0.293501,0.091651,-0.011164,-0.318728,-0.877368,0.979435,-0.943751,-0.854127
solution,-0.065314,-0.964698,-0.123033,0.660479,0.416703,-0.25561,-0.418092,1.168993,2.553432,-1.07923,-0.068079,0.547531,0.944833,0.79673,-1.256962,-1.076305,0.127864,-0.492215,0.097279,0.961537,0.109188,0.262748,0.816647,-0.901799,0.472684,-0.592399,-0.083947,0.834794,0.329827,-0.229705,-0.0499,-1.375001,-0.073734,-1.559978,0.767244,0.23995,-0.239921,-1.069834,-0.42346
square,0.591497,0.391046,-0.503089,-1.27079,0.501023,-0.064753,-0.566836,0.124904,2.634922,-0.587517,-0.304279,1.408835,0.578857,0.020918,-1.284518,0.781173,-0.175105,-0.507878,0.082076,-0.263711,-0.541102,0.038617,1.598503,-0.568956,0.368529,-0.316028,-0.759962,0.019004,0.057474,-0.972553,0.577318,-1.261841,-0.065236,-0.290966,1.264126,-0.213469,0.454826,-1.176729,-1.599489
map,-0.312034,0.713998,-0.290104,0.42186,-0.164501,0.354672,0.117044,0.837837,2.546966,-0.645868,-0.587723,-0.253269,0.877542,0.786956,-0.65897,-0.145931,-0.393293,0.136123,-0.775573,1.975658,-0.918401,-0.107783,1.187254,0.423889,1.606308,-0.083162,0.135414,-1.339974,-0.111155,0.487156,0.361027,0.756257,-0.143806,-0.768708,-1.198042,0.511529,0.905051,-1.468513,0.323346
class,0.168471,-0.565915,0.508427,0.052475,-0.255695,-0.250594,0.659727,0.952725,2.942723,-0.405677,0.350149,-0.813107,0.996166,0.960383,-1.838166,-0.160442,0.086341,0.111849,-0.58851,1.572098,-0.88416,0.481012,0.03197,-0.009858,0.229883,-0.682078,-1.114146,-0.417753,-0.41763,-0.577451,-0.001395,0.201971,0.100015,0.265786,-0.458501,-0.004799,-0.191718,-0.336753,0.895604
integer,0.197108,-0.640427,-0.121487,-0.75021,-0.469927,0.32363,-0.75581,-0.13621,2.611049,-0.383379,0.905625,0.613233,1.473609,1.156947,-1.60145,0.024729,-1.00688,0.776973,-1.540917,0.273658,-1.104249,0.012362,0.785495,-1.062424,0.279606,-0.609018,-0.315032,-0.21357,0.263042,-1.028437,0.246071,-1.212904,-0.419692,-0.208795,0.326322,-0.923238,-0.172816,-1.22893,0.026944
mean,0.040562,-0.064277,-0.322819,-0.479504,0.236957,-1.005334,0.191211,0.798141,2.605557,0.10806,0.022248,0.785605,0.931805,0.444122,-1.20034,-0.338175,0.813998,0.454784,0.378184,-0.217743,0.004487,-0.208724,1.108737,0.130103,1.0492,-0.213702,-0.183216,-0.479242,0.551071,-1.104977,0.120986,-1.057445,0.447558,0.185077,0.230611,-0.549658,1.042974,-0.854654,0.292984
proof,0.546306,-0.191096,0.150893,1.048942,0.516412,-0.369184,-0.413965,0.141486,2.748374,-1.097865,0.983837,-1.233577,0.905588,0.821856,-1.197666,1.076238,0.908638,0.948087,-0.754923,-0.282906,-0.049532,-0.024896,0.376131,-0.087938,0.698496,-0.696899,0.506001,0.796287,0.253164,0.653146,-0.365279,-1.621562,0.61464,-0.130261,0.453123,0.205695,0.403807,-0.907367,0.016123
three,0.864604,0.050152,0.215747,-0.060043,-0.003365,-0.287311,-0.837184,0.717101,3.241824,-0.299693,-0.571721,0.513941,0.673266,0.214627,-1.828392,0.936157,0.060859,-0.38059,0.150238,0.353103,0.740771,-0.350477,0.505466,-0.267065,-0.129373,0.151286,-0.516705,0.339355,-1.073355,-0.903834,0.888399,-0.244723,0.018109,-0.140499,-0.064197,0.009961,-0.404864,-0.412593,-0.588061
dimensional,-0.162259,1.136398,-1.162115,0.139143,0.287995,-0.59997,-0.29968,1.533686,2.40935,-0.692031,-0.221249,1.083829,0.890518,1.459432,-0.930635,1.620651,-0.394692,-0.600573,0.020763,1.056183,-0.295153,-0.042924,1.191613,-0.104787,0.285815,0.299508,-1.00436,0.220945,0.067337,-1.186628,0.192723,-0.261798,1.153915,-0.423634,-0.138419,0.639974,-0.658422,-0.594728,0.076539
zero,0.446973,0.202803,-0.400768,0.080972,0.49831,-0.379646,-0.548234,0.311679,2.827895,-0.216207,-0.198386,1.055663,1.12431,1.066595,-0.951917,-0.323309,-0.837621,0.879252,0.064685,-0.303281,-0.440016,0.000768,1.022889,-0.952075,0.564091,-0.522593,0.355637,-0.233732,1.096559,-1.562046,0.134789,-0.188648,0.235559,-0.747012,0.219035,-0.680183,0.769144,-0.826479,0.458871
algebraic,-0.42905,-0.1281,0.481565,0.60594,-0.505145,-0.392013,0.03029,1.007498,2.665574,-0.527469,0.616353,-0.414833,0.2657,2.809617,-0.536623,0.845279,-0.586213,0.366294,-0.579531,1.081259,-0.610635,1.001724,-0.449686,0.011752,0.269079,-1.39762,-0.072552,0.905761,-0.060835,-0.390695,0.099968,-0.094377,0.379297,0.710941,-0.394984,0.228163,0.691867,-1.164785,0.516409
formula,0.71804,0.037564,-0.354878,0.211691,0.564535,-0.517199,0.015295,0.597754,3.111521,-0.386285,0.886779,-0.543363,1.199624,-0.138837,-1.057947,0.097355,1.204209,0.167826,-1.191073,-0.845304,-0.304788,1.410598,-0.026034,-0.836508,0.232732,-0.301923,-0.213216,0.103458,0.343751,-0.517874,-0.905965,-1.221829,-0.38078,-0.464394,-0.186546,0.23985,1.670295,-0.756288,-0.501076
ring,-0.639498,1.487789,0.194372,-0.262715,-0.422359,-0.007152,-0.751835,0.933025,2.439535,-0.098163,0.949757,1.246774,1.131162,0.559576,-1.029713,1.018938,-1.132796,1.664319,-0.048779,1.291145,-2.213413,0.981267,-0.103397,-0.087978,0.084517,-1.546928,0.758513,-0.253444,0.166208,-0.589005,0.45906,0.451208,0.788478,1.104769,0.249596,-0.120176,0.286395,-0.501973,0.04888
edge,0.200172,-0.420698,-0.675095,-1.797828,0.253993,0.72804,-0.078002,0.417016,2.938105,-1.714422,-0.587151,0.068516,-1.565562,-0.517499,-1.472038,0.671873,0.166771,0.634332,-0.794121,0.78497,1.297359,-1.406269,1.186753,-0.197151,0.397512,-0.285251,0.284333,0.043976,-0.660268,-1.826315,1.432936,0.044893,0.788571,-0.687456,-0.392927,0.232331,-0.53365,-0.366118,-0.551366
