word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
topological,-2.68528,-0.782489,-0.361554,1.763566,-0.286959,0.657559,0.972385,-0.309591,-0.596313,-0.182183,0.858495,-0.644216,-1.797321,1.842369
computer,-0.977524,0.523153,0.470229,-0.074133,-0.975906,1.449565,0.860969,-0.894812,0.164989,1.581707,0.511437,1.769464,-2.446339,0.875643
derivative,-1.928172,-0.339707,0.269843,2.587378,0.578241,1.325294,-0.737966,-0.75001,0.283635,-0.718435,0.562351,0.404885,-1.225246,-1.621858
symmetry,-2.648276,1.726929,-0.168515,1.608764,-0.741383,0.129155,1.885439,1.465912,0.168504,-0.044174,-1.957131,-0.426491,-0.434174,0.011637
compact,-3.234304,-1.551768,-0.678005,1.769987,-0.534216,-0.082134,0.313485,-0.261621,-0.287133,-0.971466,0.432014,-1.047148,-1.336815,1.160347
factor,-2.383879,0.547255,0.202736,1.231584,-1.156734,0.258642,-0.945409,-0.94286,0.451933,0.525777,-0.946828,-0.033194,-1.272111,-0.841739
family,-2.148731,-0.289067,-0.716625,0.013663,-0.185682,0.328676,0.561073,-0.487795,0.74882,-1.020431,0.035121,0.486779,-1.598234,0.644124
transform,-1.834311,-0.409694,0.646006,1.511785,-0.845661,2.373105,-0.050739,0.095139,-0.03195,0.180745,0.897114,0.112486,-1.379774,-2.187492
convex,-3.084898,-0.121818,-1.680948,-0.178215,-0.012223,1.040193,0.249137,-0.35859,-0.986482,-1.450387,-0.569644,-0.819377,-1.665924,1.12869
domain,-2.472502,-0.104888,-0.682912,1.031131,-0.01642,0.899745,-0.425663,-0.193817,-0.02881,-0.262087,0.713215,-0.184575,-1.682547,0.212096
subgroup,-2.908518,-0.092073,0.170376,1.182513,-0.807142,-1.033006,-0.341312,1.417948,0.295383,-1.109914,-0.59894,-0.848714,-1.519281,0.931175
construct,-2.628117,0.193607,-0.73334,0.390647,-0.669892,1.156505,1.056855,0.186172,0.740747,0.041438,-0.155875,-0.775434,-1.636724,0.002799
axiom,-0.74479,-0.104663,-0.138244,1.384364,1.28039,-0.27019,1.080345,-0.363515,1.245095,0.742952,-0.102823,-1.888053,-2.945173,0.769055
construction,-2.327028,-0.340142,-0.79828,0.654545,-0.644407,1.257172,1.573891,0.576919,0.800936,0.983652,0.176628,-0.621779,-1.750119,0.063827
therefore,-2.34679,0.284645,-0.257773,1.378868,-0.22364,0.309758,0.062826,-1.41365,1.021826,-0.302846,-0.370406,-0.891009,-1.622702,-0.32538
compute,-1.913685,-0.01428,0.442766,0.608374,-1.214998,1.361129,-0.476106,-1.295177,0.339522,0.813015,-0.158201,0.082919,-2.053845,-1.117314
normal,-2.27393,0.368741,-0.353143,1.403116,0.492718,0.73366,-0.656915,-0.578796,-0.09777,-1.206979,-0.154858,-0.165986,-1.446982,-0.233008
distance,-1.999065,0.743455,-1.318845,0.544241,0.306059,1.606398,0.965968,-1.805006,-0.579296,-1.163217,0.22366,-0.258246,-1.114656,-1.131584
notation,-1.386981,0.688758,-0.265999,1.15488,-0.200687,0.278353,0.29864,0.584401,1.186772,1.436894,0.051539,0.485651,-2.43299,-1.275625
parameter,-1.997468,1.224448,0.002907,1.663387,0.045282,1.243034,-0.566181,-1.651661,-1.129137,0.07584,-0.626918,-0.524899,-1.273868,-1.101951
euclidean,-2.808615,-0.404248,-1.328071,1.485137,-0.046284,0.938939,1.498546,0.396437,-0.049031,-0.180768,-0.053137,-0.207724,-1.272924,-0.205498
symmetric,-2.948615,0.567582,0.381921,1.286766,-0.339469,0.577176,-0.479207,1.035052,0.381357,-1.117293,-0.434602,-0.397474,-1.788177,0.047691
metric,-2.297547,-1.242609,-0.097962,2.093683,0.122096,1.369968,0.718142,-0.549215,-0.499181,-1.204469,0.784843,-0.623327,-0.515387,-0.013994
test,-0.807846,-0.264562,0.401031,0.096191,0.104238,1.524013,-0.797639,-2.510347,0.12192,0.66723,-1.289758,-0.551316,-1.705132,-0.69841
bundle,-2.401155,-0.825888,0.785035,2.905418,-1.161729,-0.253713,1.045619,-0.002586,-0.083965,-1.274065,1.022336,-0.550098,-0.186139,0.252047
center,-2.308628,0.787197,-0.99209,0.465141,-0.392405,0.632502,1.518362,-0.342817,-0.249664,-1.672791,0.008174,1.506046,-0.921595,-0.68521
symbol,-1.567063,1.632721,-0.172306,0.879689,-0.016747,-0.22964,0.298271,0.769971,1.248435,0.602779,0.141742,0.118112,-2.490367,-1.270171
projective,-2.995599,-0.966878,-1.080641,2.168518,-0.5192,-0.104007,1.253611,0.583703,-0.042541,-0.456102,0.487998,-0.188995,-0.767357,0.479536
sphere,-2.884847,-0.543582,-1.687009,1.073593,-0.837563,0.577407,2.074354,-0.30521,0.013669,-0.823471,-0.076411,-0.26954,0.05823,-0.780605
interval,-1.920979,0.464506,-1.3278,0.467167,0.204934,0.488089,-0.226925,-1.88412,-0.646096,-0.361149,0.284918,-0.455076,-1.805794,-0.721074
single,-2.209468,2.003216,-0.032777,0.471223,-0.807522,0.843582,0.23432,-1.141886,0.734793,-0.103354,-0.080221,-0.17702,-1.646585,-0.165715
geometric,-2.224148,-0.276632,-0.577625,1.748767,0.117398,1.372829,1.012232,0.053339,-0.675949,0.874107,-0.264382,0.499839,-1.520692,0.346465
ideal,-2.673817,-0.61818,-0.373512,1.108985,-0.029191,-0.566053,-1.064667,0.388395,0.782236,-1.058652,-0.03382,-0.219716,-1.549764,0.748882
dual,-3.019516,0.205677,-0.67261,0.574547,-0.366464,0.814258,0.485082,1.446316,0.146372,-1.145924,-0.58971,-0.765088,-1.402763,0.644665
module,-2.436845,-0.857086,0.760258,1.622129,-1.23988,-1.005598,-0.455106,0.91521,0.745352,-0.131294,1.115388,-0.452177,-1.75936,0.99945
invariant,-2.498249,-0.837422,0.660188,2.009962,-0.660536,0.836462,0.49238,0.442106,0.033968,-0.704187,-0.307605,-0.33487,-0.830752,0.122758
$\mathbb{Q}$,-1.861013,0.120503,-0.118992,1.216146,-0.51346,-0.621022,-0.378199,0.320807,-0.24891,-0.607496,-0.756185,-0.951461,-2.245837,-1.535768
