word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
class,0.174744,0.839501,-0.467737,-1.025921,-0.099642,0.993515,-1.6547,-0.531784,0.497963,0.137378,0.48966,0.350283,0.54813,-0.799203,-0.584543,-0.466026,-0.272582,0.049984,0.719978,-0.443144,-0.534585,0.323789,-0.575703,-0.836625,0.516718,-0.734932,0.13627
integer,0.998407,-0.860592,0.558171,-1.296716,0.217737,1.192795,0.61531,-0.522458,0.674862,-0.574298,1.366349,-2.12581,0.716398,1.032037,-0.519182,-0.310023,-0.02284,0.296842,-0.240893,-3.499294,-0.336255,0.760098,-0.785025,-1.763494,0.359999,-0.579654,-0.170584
mean,0.244029,1.60074,-0.367999,-0.087295,0.248026,1.498987,-0.175963,0.499675,-0.161861,-0.763999,-0.135143,-0.51337,0.459038,0.606888,-0.424808,-0.404857,-0.023406,0.054124,0.028955,-0.873547,0.202233,0.021319,0.456048,-0.914432,0.091331,-0.086572,0.772912
proof,0.785675,0.825475,0.987223,-1.066429,1.157606,0.360984,-0.347253,0.138538,-0.161274,-0.13166,0.3922,-1.042668,-0.222753,0.669189,-0.163592,0.11863,0.165408,-0.001888,-0.422901,-1.56385,0.094132,-0.325728,-0.835775,-0.70681,-0.633061,0.559075,0.116766
three,-0.432304,1.077211,-0.091513,0.260487,0.654333,0.757269,-0.998243,-0.242695,-0.282004,0.120046,-0.311238,0.336787,0.59155,0.093538,0.350181,-0.061645,-0.155555,-0.05607,0.255593,-0.014983,-0.714686,0.84073,-0.117942,-1.020878,0.117152,-0.821714,0.625673
dimensional,1.522243,0.510682,0.86507,0.225269,1.703683,1.04617,0.156141,-0.216825,0.333513,0.297384,0.794239,-1.463798,-0.33821,0.393029,0.58333,-0.330735,1.964958,-0.076955,0.618526,-2.311005,0.480208,0.547877,-0.454525,-0.976396,-0.320993,-0.394667,-0.796404
zero,0.231913,0.346549,0.034917,-0.203831,1.264158,1.165672,0.200063,0.478462,0.361738,-0.30981,0.7036,-0.207322,-0.229324,0.719346,0.105188,0.163805,0.754014,0.724151,0.450349,-2.07793,-0.383082,0.610483,-0.236687,-0.341338,0.287428,-0.468927,0.74793
algebraic,1.311622,-0.172143,0.860937,-0.996977,0.557297,0.937404,-0.4559,-0.152598,0.80366,-0.212682,0.921894,-1.982409,0.353983,0.285364,-0.138513,-1.225261,1.244143,-0.639439,-0.023859,-2.713816,0.131293,0.196493,-1.190486,-0.388754,0.270226,-0.191234,-2.385637
formula,-0.725218,-0.276267,0.627945,-1.197433,0.648501,1.024262,-0.717626,0.635243,0.593288,-0.477986,0.971917,-0.379898,-0.558102,-0.25402,0.447966,-1.119584,0.447255,0.671082,-0.591692,-1.94612,-0.479055,0.878936,-0.449458,-1.101966,0.10393,-0.204346,-0.331351
ring,0.330395,0.091049,0.005657,0.552526,1.616852,1.526437,0.130731,-0.013965,-0.642164,0.118287,-0.202222,0.071255,-0.10193,0.270869,0.959214,-0.587031,0.300521,-0.494909,-0.086892,-1.009189,-0.326561,0.76276,0.027451,-0.642294,0.116384,-0.623707,0.214681
