word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
logic,-0.667983,-0.169291,0.844296,-0.057002,1.734944,-0.192511,0.604806,-0.691143,-3.104037,0.988863,-1.94046,-0.200561,-1.227373,-1.333872,0.594384,-1.412539
external,0.708392,0.390753,-1.00236,0.104943,1.78236,0.190778,-1.974907,-0.486753,-2.231983,-0.789555,-0.617118,-0.246945,-1.747626,-0.632998,0.464006,0.51109
side,-0.529703,-0.208768,0.055742,-1.713922,2.081617,-0.847483,0.060229,0.12525,1.604217,-2.21647,-0.929584,1.347708,-1.816779,-0.651124,-0.172582,0.565127
unit,0.1606,1.206477,-1.444036,-0.295757,1.97625,-0.805465,0.466783,0.322729,0.479939,-1.152929,-1.127922,0.557441,-1.56345,-0.421428,-0.706457,0.333786
equivalent,-1.103205,0.751419,1.075674,-0.232744,1.604023,-1.699652,0.665923,-0.549049,-0.153876,-0.33178,-1.901655,0.336211,-1.77318,0.288279,-0.047458,0.209238
conjecture,0.061671,-0.681595,1.34903,-0.222249,0.647401,-2.398941,-1.910777,-0.68696,-0.817406,-1.012023,-1.956398,0.470691,0.020267,0.95534,0.143134,1.657638
infinite,-0.487297,1.045681,0.170601,-0.147083,1.935536,-1.950564,-0.159961,-1.00415,-0.202623,-0.972835,-0.707719,0.33228,-1.591129,-0.543709,0.538665,-0.138209
operation,0.871856,0.6845,0.012455,0.003314,1.456621,-0.607105,1.524936,-0.2804,-0.294065,-0.38467,-1.533556,0.189061,-2.807341,-0.066209,0.681211,-0.986759
angle,-1.115416,0.044767,-0.835511,-1.771379,2.172533,-0.092881,0.450031,-0.174119,0.833198,-2.187781,-0.756061,2.117774,-0.83398,-0.665136,-1.514643,1.143697
random,-1.306831,0.70797,-0.948514,-1.311436,1.10083,-1.926855,-0.432378,0.020279,-0.839628,-0.060183,-1.147039,-0.99784,-1.959938,0.094627,-0.324963,-1.567502
basis,-0.346917,1.660577,0.045275,-0.959514,1.242956,-1.124315,0.548312,-0.248985,-0.257843,0.133552,-1.345545,-0.390742,-2.103535,-0.009999,0.299422,0.174883
natural,-0.227356,0.641468,-0.148423,-0.307719,1.317348,-1.675079,1.100444,-0.171581,-1.176231,-0.368173,-1.698446,0.757556,-1.674308,-0.62297,0.535153,-0.308608
power,1.038746,0.624182,-0.596037,-0.559915,2.277712,-1.781393,0.358905,-0.110005,0.266339,-0.366228,-1.020293,0.428604,-1.461922,0.400183,-0.139808,-0.464473
area,0.100783,0.569557,-1.298813,-0.476331,1.335251,-1.341071,-0.866347,-0.513433,-0.602781,-1.856607,-0.538569,1.449043,-1.389914,-0.967579,-0.954532,0.186905
open,-1.231677,0.36875,-0.641849,1.05016,0.270768,-1.65196,0.017506,0.267568,-0.623963,-2.003336,-1.278393,0.38717,-1.860338,-1.236901,1.01439,0.014055
solve,-0.013382,0.018704,0.458345,-0.064734,0.950359,-2.013193,-1.337426,-0.523381,-0.252756,0.59141,-0.794305,-0.11153,-3.105242,0.202514,-1.135965,-0.059364
pair,-0.41665,0.790509,-0.151137,-1.513798,1.245892,-0.943097,0.368042,-0.561744,0.852973,-1.50985,-2.07005,-0.392697,-1.674098,-0.328516,0.554832,0.130903
hold,0.264219,0.315357,0.339455,-0.121745,1.567241,-2.020415,-0.067873,1.247952,-0.54979,-0.440258,-2.249736,0.148744,-0.611579,-0.82212,0.528839,-0.274015
limit,-0.920356,0.441869,-0.122045,-0.117402,1.624984,-2.252399,0.602075,0.846776,-0.57762,-0.929751,-0.958765,1.028951,-1.271909,0.4109,-0.322029,-0.655031
special,0.096579,1.158162,-0.325861,-0.131288,1.3411,-1.509463,-0.222275,-0.514966,-1.011811,-0.436394,-1.460693,0.510161,-1.725001,0.0163,-0.48216,0.467888
generate,-0.402807,1.034435,-0.278927,0.214172,1.227419,-1.498374,0.702733,-0.773682,-0.112111,-0.843259,-1.157312,0.075034,-2.325295,0.111282,0.614145,0.545977
coefficient,0.15433,0.62324,-0.812725,-1.649429,2.030461,-2.21578,0.663132,0.184698,0.099865,0.658503,-0.924635,0.010409,-1.319735,0.997889,-0.42556,0.549414
standard,0.242827,0.279097,-1.107873,-0.443877,1.867003,-0.963433,0.495982,-0.240764,-1.217246,-0.242275,-1.491326,0.309359,-1.487051,0.014326,-0.338411,-0.690118
identity,0.533403,0.842756,0.906451,-1.254903,1.979599,-0.990645,1.506359,0.051439,-0.063377,-0.099896,-1.608851,1.11716,-1.631302,0.478045,0.743463,1.252291
four,0.391388,0.681188,-0.001079,-0.683649,1.735964,-0.344437,-0.908668,-0.561212,0.495897,-1.663205,-2.160331,0.231313,-1.455197,-1.244435,-0.52737,0.189279
rule,-0.218816,-0.263778,0.912707,-1.480829,1.727184,-0.393591,0.561242,-0.181465,-0.31825,-0.096153,-1.295694,0.274672,-2.254571,0.35702,-0.543131,-1.210516
