word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
differential,-0.917839,0.270048,0.051272,1.836156,-0.349619,-0.305949,0.61231,-0.586813,0.571792,-0.858075,-1.724744,0.365108,-1.269221,-0.124682,-0.64379,-0.315508,-0.885682,1.056941,-1.410323,-2.320872,0.323323,0.460988,-1.175997,-0.662231
$\mathbb{C}$,-1.153149,0.223197,0.118387,1.630784,0.102924,-1.837408,0.868409,0.334041,0.943173,-0.857518,1.406042,0.511455,-0.212769,-0.832603,-0.812354,-0.025327,-0.566336,1.405841,1.392153,-0.537248,1.640405,-0.478546,-0.831129,-0.572303
regular,-1.549791,0.292649,0.040073,2.845923,1.478309,0.994571,-0.60345,-0.130308,0.019541,0.440243,0.548359,-0.465547,-1.822909,-0.135234,1.102228,-0.780623,0.922134,0.797333,1.135503,-0.888516,1.056952,-1.619469,-1.385415,1.603593
second,-0.974,0.910041,0.497513,1.830548,0.21297,-0.322564,1.020922,0.303499,0.318108,0.560119,0.233167,-0.551903,-0.342817,-0.693622,0.01249,-0.629308,-0.117783,0.736594,-0.735756,-2.013845,-0.296792,-0.801434,-1.635714,-0.798431
triangle,-2.182767,-0.41222,-0.623593,1.551783,1.453149,-0.806556,0.308321,1.42407,-0.725687,-0.032076,0.60204,0.113037,-0.103385,-1.465768,1.644427,-1.417911,0.72676,-0.273732,0.865343,-0.640282,1.259158,-0.836117,-1.531659,-1.220899
subset,-1.822807,1.036674,0.808487,3.195496,0.526413,-0.149064,-0.522618,-0.288389,-0.06413,-0.837619,1.145173,0.253908,-0.627287,0.10335,-0.086483,1.802797,-0.022617,1.775835,0.972102,0.44675,0.532739,-0.373609,-1.424204,-0.977176
circle,-2.808229,0.116584,-0.421096,1.172575,1.552832,-0.293208,-0.19185,0.089184,-0.889812,-1.147852,0.500999,-0.405068,0.189457,-1.473226,1.146559,-1.277733,-0.674694,0.00938,0.22173,-0.559391,1.535833,-0.005335,-1.652656,-0.744597
relation,-1.182888,-0.09661,0.937855,2.140223,0.606048,-1.690027,0.000983,0.556052,0.219867,0.911481,-0.117071,0.932926,-0.291856,0.185059,-0.762627,0.650613,0.53593,0.748244,-0.352461,-1.211609,0.75,-0.65952,-1.098582,-1.005125
positive,-1.853217,1.343163,0.578605,2.511171,-0.057847,-0.385999,1.224998,0.101791,0.067232,-0.2913,0.373347,-0.07078,-0.216668,0.897757,-0.468234,-0.737415,0.289236,0.263828,-0.578407,-0.252657,0.920326,-0.381203,-1.054029,-1.685042
simple,-1.999986,0.751226,-0.140708,1.865565,0.072492,-0.122805,0.536693,0.184125,-0.71326,0.715427,-0.270721,0.241426,-0.867673,0.056073,-0.849475,0.354408,0.429998,0.699176,0.262564,-1.486056,1.699456,-0.364458,-0.684448,-0.275489
topology,-2.230064,-0.790282,-0.447452,2.38561,0.240098,0.42531,-1.032119,-1.058216,1.246571,-0.634074,-0.665831,0.305668,-1.238041,0.114026,-0.065161,1.504765,-0.591468,2.01579,0.323493,-0.82026,0.153763,-0.228067,-0.858538,-0.40635
category,-1.585583,-0.195515,-0.18202,1.838911,0.780448,-0.737336,0.112164,-1.101451,1.834559,0.656653,-0.616833,1.299052,0.462692,0.122538,0.144461,1.302634,-0.770796,2.656578,1.401714,-1.27457,0.516831,0.085452,-0.502559,0.302088
surface,-2.329757,-0.053439,-1.835718,1.641666,0.982354,0.160759,0.542747,-0.341171,-1.023766,-1.532221,0.057817,0.539808,-0.277485,-0.486795,0.56818,-1.106344,-0.56366,0.837124,-0.715538,-1.367723,0.887445,0.701567,-1.568092,0.223676
constant,-1.822233,0.759175,0.270281,1.705298,-0.626152,-0.683038,1.387344,0.80321,-0.198552,-1.273054,-0.227199,0.373027,0.413472,0.546348,-0.60633,-0.371745,0.221125,-0.28207,-0.419626,-0.70539,0.888066,0.652725,-1.77811,-1.603354
application,-1.005565,0.089096,-0.496332,1.625467,0.292324,-0.105375,0.690243,0.303051,0.5191,0.334933,-1.234292,-0.737262,-1.461262,-0.611498,-1.138669,0.772989,-0.768891,0.353008,-0.195439,-1.421041,1.222257,0.69074,-1.001777,-0.510901
integral,-1.77192,0.128056,0.926183,1.99311,-1.095647,-0.951921,0.861272,-0.222044,-0.516467,-0.941039,-0.826953,-0.398732,-0.790791,0.735906,0.109557,-0.648906,-0.268916,0.102224,-0.306736,-1.801728,0.608381,0.443306,-1.330384,-1.017889
coordinate,-1.108789,0.543734,0.636481,2.196885,0.997577,-1.007985,0.075015,-0.923666,0.273216,-1.542298,-0.409184,0.994696,-0.43653,-1.680849,0.464913,-0.19987,-0.336534,-1.401868,-1.181728,-1.45851,1.591834,-0.446831,-1.245271,-0.383775
complete,-1.029269,-0.066947,-0.106044,2.053621,-0.120859,0.340695,-0.581459,-0.270204,-0.614665,0.468321,1.200711,-1.062964,-1.45885,-0.230411,-0.575912,1.008276,-0.473298,1.727223,-0.689203,-0.926817,0.296879,-0.531982,-1.152959,-1.087022
root,-1.62798,1.409012,0.726563,1.87705,-1.173683,-0.732965,0.343303,0.775434,-0.668589,0.858143,-0.641602,0.146646,-0.19676,-0.960557,-0.020947,-0.774425,-0.181919,0.527545,-0.443493,0.095829,1.637441,-0.914358,-0.905896,-1.259621
length,-2.46945,1.150695,-0.088771,1.47256,0.472415,-0.398193,0.936659,1.13053,-0.047595,-0.062596,0.829964,-0.133062,0.043946,-1.113496,0.149787,-0.411523,0.555249,-0.38216,0.269152,0.068391,1.707868,0.263723,-1.524247,-0.721227
