word,1,2,3,4,5,6,7,8
smooth,0.265569,2.876887,-0.441025,-0.435853,0.324411,-1.395308,-0.092986,-0.898691
partial,0.680072,1.110405,0.470802,-0.383869,0.012353,0.585764,-0.314009,-0.917159
extend,2.035128,1.029047,0.122667,-0.637605,-0.187097,-0.18967,-0.14366,-0.27396
multiplication,-0.744929,1.249184,1.435001,-0.025169,1.632983,-0.092296,-1.847875,-1.660637
boundary,2.010486,0.840926,-0.193643,-1.063817,0.84918,0.36666,0.705074,-0.314879
local,2.414089,0.63889,-0.441914,-0.420019,-0.372525,0.818171,0.179192,1.15861
node,0.476098,1.704831,1.377691,-0.43974,1.388635,-0.234458,-1.476978,-0.843414
develop,1.094957,1.931256,0.644831,0.021578,-0.144886,1.061355,0.066594,0.420869
difference,0.95882,2.008367,0.379197,0.415161,0.236221,1.108695,-1.375316,-0.642906
statement,0.219623,0.795934,-0.229593,0.45806,-0.268881,2.283735,-1.859511,0.670755
tensor,-1.114002,1.33582,0.903655,-0.192867,2.012833,0.442212,-1.038001,-2.375325
discrete,-0.068049,1.927104,1.959468,0.111853,1.518349,0.444606,-0.750492,-1.202871
variety,1.15813,2.535634,0.116568,0.680713,0.114721,0.092343,0.493347,0.647154
generalize,-1.004939,1.323505,0.88634,-0.031482,1.512436,1.260358,-0.943499,-1.412857
sample,0.007188,2.426115,0.732137,0.106414,-0.482494,0.147363,-0.698214,-1.057755
statistic,1.158679,-0.474878,2.069621,-0.057555,-0.88822,0.756853,-0.26838,0.6907
axis,1.266876,1.306361,0.145737,-0.128587,0.987981,-0.882608,-1.169206,-1.154868
hyperbolic,-1.296703,1.344043,0.825971,-0.198793,2.082538,-0.403089,-0.311373,-1.536228
rotation,0.126867,1.490793,0.868597,-0.531634,0.202171,-0.465807,-1.321652,-1.25159
Hilbert,-1.654137,0.393052,0.694668,-0.307903,1.216629,0.866912,0.023731,-1.532931
digit,0.478295,0.848082,1.363433,-0.17899,0.466922,-0.714659,-1.871171,-1.19129
intersection,1.309556,-0.131946,0.664984,-1.823067,-0.022792,-0.840897,0.854409,-1.07832
addition,1.491765,1.505896,0.310541,-0.144492,-0.527281,0.61227,-0.084394,0.167811
expression,0.304287,2.287207,0.287612,1.252993,0.774409,1.456078,-1.15899,-0.795181
Student,1.41358,0.070284,0.421931,0.073317,-0.786358,1.68044,0.100834,0.975711
approximation,-0.657295,1.642584,1.034488,-0.191733,1.520101,0.894538,-1.037823,-1.804443
$\mathbb{Z}$,-0.177076,0.402419,1.071705,0.963207,-0.919634,-0.66493,-0.556069,-1.145688
mathematics,-0.75822,-0.459443,1.887974,0.329276,0.661255,1.760623,1.677026,0.158988
code,1.175012,0.80627,1.709254,-0.016186,-0.007948,0.715867,-0.961719,-0.169269
rank,1.562235,-0.4278,0.497513,0.029539,-1.344991,0.599067,-0.720537,0.361407
characteristic,1.352045,2.776038,0.060253,0.337628,1.099707,0.37876,-0.162933,-0.997759
binary,-0.250215,1.701008,1.81851,0.808448,0.931408,0.014358,-1.139668,-1.218813
closed,1.159518,1.30085,0.398327,-0.919614,0.651287,-0.448666,-0.462655,-0.041976
tangent,-1.035105,1.039187,0.596075,-0.493327,1.364071,-1.301692,-0.15516,-1.27492
diagram,-0.267681,1.69122,1.39135,0.094417,1.003864,0.118757,-0.252245,-1.272978
divide,2.33302,0.761518,-0.302302,0.118809,0.510404,0.118429,-0.140674,-0.590596
functional,0.576852,2.315754,1.470574,-0.313317,1.092628,1.429753,-0.346292,-0.710807
abelian,-1.485053,0.577558,1.224577,-0.335125,2.606772,-0.052419,-0.368294,-0.999743
odd,-0.164274,1.066252,-0.4362,0.205355,-0.6187,-0.157156,-0.920565,-0.31198
action,1.015965,1.095084,-0.32826,0.291751,-0.72547,1.315623,-1.57659,0.594701
tiling,-1.123571,1.162892,0.49292,-0.185682,2.481228,-1.990198,0.666843,-1.01682
ratio,0.959744,1.157445,1.651503,-0.849893,0.696112,-0.020655,-1.857342,-1.674306
program,1.024732,1.339278,1.823887,-0.088729,-1.099858,1.512629,-0.1951,1.731062
quadratic,-1.232397,1.041856,1.311315,-0.257473,2.145541,0.393919,-1.424807,-1.722803
cube,-0.779329,1.643367,0.798098,0.380674,0.168063,-1.274343,-0.338614,-0.037182
cycle,0.98728,1.609829,0.804873,0.023742,-0.036578,0.373127,-0.261115,-0.861777
figure,0.986616,1.121341,-0.707666,1.190778,-0.59314,0.436799,-0.235376,-0.104165
argument,-0.265853,1.217551,-0.86213,0.313203,0.241688,2.297493,-1.519512,-0.260379
Riemann,-2.055977,0.339587,0.693547,0.427366,1.703159,0.846287,0.051587,-2.259852
Euler,-1.476213,0.213183,0.607223,-0.316889,1.608737,0.59399,-0.209592,-2.165866
calculate,0.409716,1.466663,1.238015,-0.561119,0.484117,0.793007,-1.805165,-1.215788
shape,1.411383,3.148876,-0.458931,0.205179,0.563013,-1.040339,0.294173,-0.838322
formal,1.324142,0.908123,0.015364,0.361635,0.711689,1.875442,-0.517795,0.502373
derive,1.298022,1.701503,-0.107935,0.741269,1.06924,0.291522,0.029812,-1.034802
statistical,0.581664,0.43744,1.846118,-0.777599,0.483824,1.516311,0.517013,-0.23935
network,1.121933,1.575936,1.901173,0.01365,-0.552645,0.691564,-0.253885,1.493923
estimate,2.246682,0.383094,0.855985,-0.856949,0.037674,0.588386,-1.191119,-0.715953
norm,-0.456594,0.831102,0.147015,0.058967,0.064649,1.759241,-0.847872,0.242243
polygon,-1.013178,1.259358,0.814956,0.126876,1.043576,-0.980039,-0.392734,-0.704715
permutation,-1.171445,1.210008,1.052579,0.067135,1.603177,-0.353459,-1.645715,-1.512994
world,1.547755,0.701009,0.221896,0.90426,-1.63415,0.441204,0.062847,0.835075
maximum,1.796485,1.339816,1.34679,-1.098199,-0.26108,-0.462935,-1.791378,-1.045034
equivalence,-0.579024,0.879016,1.176228,0.291122,1.644836,1.156038,-1.410674,-1.174837
parallel,1.202614,1.424898,0.508408,0.026003,0.321877,-0.23804,-0.107495,-0.602453
numerical,0.08923,1.203479,1.739648,-0.092724,1.295513,1.330937,-0.938801,-1.010813
orthogonal,-0.408585,1.297062,1.260711,0.170349,2.083796,-0.730566,-1.117788,-1.267947
isomorphic,-1.352447,0.933694,0.874045,0.193807,2.545987,-0.655302,-1.074502,-1.480906
connection,1.196985,1.122222,0.096143,-0.051955,-0.0152,0.719061,-0.26749,0.368624
locally,1.574706,1.243295,-0.009596,-0.567418,0.617027,-0.320996,0.455649,0.641734
existence,1.215858,1.049221,-0.812987,0.648247,0.555721,1.260392,-0.76077,-0.174305
complexity,-0.220365,2.183907,0.989104,0.330388,1.082731,1.506919,-0.932996,-0.297808
isomorphism,-1.810263,0.452079,0.387959,-0.364044,2.806295,0.352788,-0.84774,-1.320878
commutative,-1.834087,0.676096,1.339336,-0.09824,2.547998,0.651543,-0.755256,-1.017787
quotient,-1.135809,0.37379,1.234241,-0.167552,1.477925,0.040577,-1.8151,-0.902048
half,1.535607,0.852373,-0.815474,-0.166414,-1.368986,-0.724336,-0.674059,-0.22081
decomposition,-0.644504,1.735599,0.657072,-0.8593,1.691613,0.533436,-0.711907,-1.560424
density,1.952269,0.954427,1.806983,-1.091891,0.92677,-0.283725,-0.93463,-2.875302
affine,-1.607696,0.733764,0.707644,-0.320153,2.392803,0.080119,0.229784,-1.996139
arbitrary,0.231035,1.340625,0.501411,0.112652,1.375041,1.086192,-2.434224,-0.797135
morphism,-1.811513,1.220755,0.864442,-0.076312,2.842936,-1.145969,-0.868915,-1.440641
scale,1.392052,2.022191,0.638173,-0.371158,0.433415,0.303199,-0.373173,-0.644499
suppose,0.503078,1.12527,-1.293951,0.426509,-0.045947,0.654103,-1.433387,-0.238432
increase,2.425411,1.689705,0.582789,-1.421861,0.210076,1.041394,-1.746821,-0.358788
projection,0.069582,2.109262,0.791021,-0.01443,0.883942,-0.290665,-0.251754,-0.888112
partition,1.353766,0.09982,0.170126,0.315809,1.563976,0.118515,-0.788158,-0.48847
exponential,-0.636847,1.37952,1.172835,-0.463218,1.712881,0.416399,-1.247685,-1.521024
range,2.125116,1.951666,0.850484,-0.598819,-0.230125,-0.414192,-0.136868,-0.392258
subspace,-1.276269,0.906401,1.003089,-0.118108,2.06533,-0.59276,-1.019573,-1.205373
support,1.553516,0.841378,0.275496,0.072463,-0.599349,1.099041,-1.047802,1.032477
diagonal,0.415739,1.523365,0.221968,-0.375739,1.223182,-2.051972,-0.403132,-1.186698
computation,-0.714149,1.63641,2.036666,0.060529,1.193873,1.34856,-0.726831,-0.639869
curvature,-0.412309,1.637424,0.247159,-0.637453,1.768799,-0.599139,-0.945935,-1.980183
flow,1.457247,2.057521,0.185225,-1.270044,0.760707,-0.418957,-0.165284,-0.488096
analytic,-0.58197,1.512626,2.185667,0.219609,1.127104,2.080485,0.009402,0.647973
chain,0.77748,1.927914,0.455397,-0.619782,-0.101693,-0.263923,-0.12539,0.00224
