word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
definition,0.012157,0.960856,-0.269432,-0.566703,-0.161374,-0.867046,-0.485936,0.22575,-0.597983,-0.062422,-0.00312,0.444784,-0.20795,0.811425,-0.329952,0.15195,-0.039586,0.573492,-0.401458,-1.324832,-1.065016,0.201458,-0.142147,-0.296873,-0.114998,-0.647879,0.497885,-0.434369,-0.323173,-0.474114,0.249699,0.199119,1.46552,0.307368,-1.483942,-0.273317,-0.396116,0.820804,0.144324,-0.504824,0.453049,0.239066,-0.368003,0.083374
product,-0.620574,-0.083418,-0.108894,-0.593911,0.108065,0.227258,0.688841,0.780318,-0.538801,0.082971,0.707895,0.564115,0.358356,0.831269,0.188438,-0.781623,-0.445932,0.221912,-0.140769,-1.2956,-0.710096,-0.8605,-0.018036,1.176788,0.811682,-0.783814,0.226491,-0.395859,0.876435,-0.016027,0.663895,-1.833589,0.575026,0.792292,-1.926807,-0.0254,-0.380156,-0.248851,0.119934,-0.862292,0.501399,0.266881,0.285297,-0.698715
state,0.203879,0.399372,-0.393972,0.120917,0.552125,0.698117,-0.62439,0.247903,1.105075,-0.067312,-0.500969,-0.067949,-0.278964,1.887942,0.138168,0.33979,-0.662967,0.747248,0.178225,-0.15697,-1.478139,-0.124913,0.343148,-0.166522,0.363748,-0.194105,0.137571,-0.319644,0.201476,-0.263584,-0.295085,0.389148,0.286316,-0.183225,-0.878843,0.369605,0.154354,0.420909,0.060879,0.459873,-0.227908,-0.09973,0.749665,0.849212
sequence,0.541285,-0.238322,-0.191866,-0.389323,-0.173117,-0.96451,0.135448,-0.439683,-0.621979,-0.296367,-0.576778,1.348958,0.78446,0.058608,-0.53553,0.229188,0.305331,-0.262222,1.162824,-2.385424,-0.112998,0.162556,-0.14362,0.290041,0.487369,0.041706,-0.869873,-0.443687,-0.008626,-0.151047,0.641339,0.557851,1.439707,-0.335037,-0.584049,-0.673652,0.567342,0.076395,0.178177,-0.934255,-0.430456,-0.513271,-0.112615,0.167545
distribution,-0.384296,-0.464729,-0.249115,-0.293621,-0.129865,0.276938,-0.114161,0.303339,-0.452391,0.556656,0.410246,1.077523,-0.455765,0.963996,-0.013309,-0.313401,0.709927,0.452882,0.68075,-0.866008,-0.607128,-0.417353,-0.071744,-0.063573,-0.055901,-0.867625,-0.424752,-0.807675,1.363756,0.158316,0.733267,0.181923,0.526738,0.320543,-1.608327,-0.538157,-1.332151,0.159981,-0.643811,-0.920702,0.322023,0.442858,-1.361548,0.807959
variable,-0.561813,-0.613032,0.074301,-0.295583,-0.273995,-1.160031,-0.992243,0.195818,-0.993318,0.292924,0.001457,1.308743,-0.345118,-0.02398,-0.144461,-0.33326,1.28668,0.61036,-0.239935,-2.012354,-0.384715,-0.297926,-0.198194,-0.402824,0.139982,-1.238103,-0.836651,-1.158942,-0.057165,-0.519341,0.517868,0.34332,0.95395,0.079345,-1.706745,-0.563855,0.181985,0.407923,0.285884,-0.693611,0.571166,0.220761,-0.941015,0.207716
solution,-0.038074,-0.226017,0.289213,0.116201,-0.466862,0.029318,0.426999,1.123296,-0.832223,0.339956,0.511232,0.783194,-0.227826,0.889213,-0.113267,-0.052131,0.025901,0.566832,-0.604908,-1.511154,-0.859074,-0.296287,-0.011994,0.641972,0.182637,-0.465482,0.347279,-0.489746,0.618225,-0.656002,0.175061,-0.913461,0.566256,0.751098,-1.553462,0.00441,-0.1185,0.937361,0.337965,-0.333152,0.236505,-0.366333,0.065356,-0.826974
square,-0.5588,-1.61848,0.044503,0.158792,0.317771,0.827853,-0.046067,0.116942,0.118555,0.128879,-0.130518,-0.106597,-0.101306,1.431515,0.406796,0.860572,0.155594,-0.471682,0.240551,-0.856403,-0.196206,0.895294,0.07734,0.505228,0.809657,0.517541,0.789921,0.084832,-0.176662,0.296313,-0.482232,0.177193,0.241044,-0.753511,-0.22766,-0.204061,0.669964,-0.583722,0.743596,-0.17995,0.723166,0.56556,-1.898593,0.675474
map,1.247393,0.124733,-0.085226,-0.358781,0.314028,0.541809,0.006053,0.08895,0.090192,0.31064,-0.703041,1.765925,-0.605433,0.798386,-0.633539,1.066831,0.419342,0.001212,-0.264774,-0.615964,-0.188281,0.927333,-0.00306,-0.17309,0.11968,-0.18306,0.213988,0.32169,-0.202619,-0.060725,0.376901,0.170884,0.575597,0.588143,-1.30653,0.026021,-0.182025,-0.532308,0.632121,-1.386446,-0.028873,0.009753,-0.740278,0.523403
class,-0.503512,-0.279412,-0.532085,-0.273407,0.423127,-0.04334,-0.307651,0.334836,0.336149,0.18629,-0.321747,-0.33487,0.571669,-0.057867,0.669824,-0.727747,-0.402002,1.013351,-0.302643,-1.067456,-0.608664,0.588526,-0.019029,0.305033,-0.273549,0.053806,-0.512891,0.072622,-0.601696,0.261251,-0.318715,0.396195,0.275146,-0.786855,-1.361015,-0.887282,0.025086,-0.866796,0.054377,0.414829,0.247378,0.489455,0.858008,0.044764
