word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
proof,0.507269,-1.201662,0.000263,-0.597628,-0.918527,0.958765,0.247215,-0.06752,-0.637147,-0.655156,0.533749,0.999836,0.002001,-1.68067,0.365557,0.908949,0.471679,-0.130854,-0.800894,-0.061178,0.257211,0.144233,0.393326,0.133233
three,0.028962,-0.378393,-1.100196,-0.688536,0.429981,0.116573,-0.111509,-0.120801,-0.651189,-0.279886,-0.682327,-1.01517,-0.641961,-0.033028,-0.168352,0.537012,0.432066,-0.002889,0.206365,-1.133621,0.396595,0.672604,-0.473607,0.689195
dimensional,-0.568339,-0.658304,-0.652298,-0.458688,-0.047167,2.551571,0.02361,-0.749783,-1.5509,-1.392801,1.338287,0.069997,-0.816117,-1.646266,0.909788,0.907701,-0.689895,0.22409,-1.300479,0.178099,0.27026,-0.518801,0.225482,-0.142116
zero,-0.404943,-0.966551,-1.525986,-0.279232,0.149869,1.135152,-0.280864,-0.180193,0.247149,-0.662339,0.666424,-0.064006,-0.152465,-1.310824,0.382383,0.933419,-0.17621,-0.449801,-0.729879,0.336188,1.126334,0.323947,0.269287,-0.006638
algebraic,-0.540597,-1.332546,0.621846,1.538422,-0.737816,1.336215,0.104526,-0.477085,-2.14119,-1.745927,1.553955,0.419234,-0.377089,-1.761976,1.43559,0.107323,-0.954902,0.434991,-1.928726,-0.111381,0.128856,-0.111856,-0.018398,0.148658
formula,-0.117514,-0.948941,-0.368044,1.29824,0.03427,0.830031,-0.072817,-0.519132,-0.215176,-0.424146,0.813177,-0.527525,-0.246942,-1.870878,0.660508,0.56315,0.522369,0.326566,-0.092291,0.289252,1.81407,0.229788,-0.249032,0.961758
ring,-0.622953,-0.221693,-1.505592,-0.550287,0.638393,0.866901,-0.304639,-0.182972,-0.459521,-1.069594,0.223422,0.358808,-1.141111,-0.149394,0.333997,0.527317,0.005423,0.972604,-0.252726,-0.389896,0.444576,0.347633,-0.014985,0.730072
edge,-0.262704,-0.53579,-0.752808,-1.178109,0.951418,1.428437,-0.646475,-0.764584,-0.473606,0.097333,0.397395,-0.258568,-1.479108,0.51109,0.188195,0.06723,-0.249195,0.158806,-1.047323,-0.648535,0.04512,0.093091,0.031369,0.908743
sum,-0.05802,-1.409878,-0.297495,0.802811,-0.059509,0.418856,-0.138332,0.436691,0.013402,-0.484027,0.671975,0.618397,-0.571628,-1.855641,0.181058,1.188424,0.585789,-1.09482,-0.459684,-0.724111,0.828963,0.654741,0.063125,0.084672
plane,0.152692,0.225471,-1.539613,-1.564183,1.012829,1.009222,-0.06089,0.175091,-1.121342,-0.403036,0.779079,-0.347168,-0.814783,-0.557427,0.77667,0.604704,-0.059209,-0.206548,-1.020083,0.485356,-0.184719,0.06303,0.048745,-0.338855
analysis,0.568482,-1.43134,0.526219,-0.260075,-0.311605,2.054188,-0.233383,-0.209011,-0.306372,-1.559306,0.155111,-0.938224,1.089677,-1.363493,0.366751,0.464653,-0.235075,-0.372656,-1.165409,0.119874,-0.179111,-0.934877,-0.335603,-0.316123
