word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
product,0.331187,-1.180365,-0.683641,-0.917428,-0.675839,-0.840383,1.900544,-0.252395,-0.404222,-1.131648,0.118735,-1.117012,-0.409192,-0.360083,-0.10956,-0.091423,0.488316,0.107101,0.332995,0.655295,0.457998,-0.65405,-0.935606,-1.181911,-0.9665,0.268155,0.011434,-0.230492,-1.019187,0.534983,0.692045,0.36544,-0.460339,0.453646,0.506819,0.04715,0.68206,-0.688999,-0.191529,-0.489617,-1.317955,-0.538614,-0.266386,0.683609,0.416274
state,0.604985,-1.102705,0.09319,0.251707,-0.363499,0.763704,-1.03046,0.239106,0.197294,-0.40306,0.07776,0.289088,0.223683,0.210783,-0.055566,0.530304,0.160655,-0.596702,0.270135,-0.658161,0.234638,-0.145558,-0.333686,0.086871,-0.070401,-0.078364,0.218293,-0.433937,-0.127907,0.617196,-0.475467,0.386336,0.100666,-0.648403,0.029162,0.121921,-0.209885,0.154066,-0.089698,-0.169639,-2.652468,0.468853,0.540045,0.698549,0.073813
sequence,0.316635,-0.74247,-1.272314,-0.481976,-0.178825,0.467899,0.263527,-0.628765,1.125781,0.109095,-0.669475,-0.752659,0.036275,0.289369,0.364394,0.15477,-0.008248,-0.16125,0.045705,0.079057,0.033342,0.327499,-1.227237,-0.613164,-0.839555,1.230069,0.74784,-0.497726,-0.124915,-0.173754,0.06207,-0.641495,-0.441446,0.91566,0.385374,-0.644923,-0.700243,0.671851,1.207288,-0.29569,0.220534,-0.585671,0.634711,-0.912549,-0.728217
distribution,-0.227005,-0.653824,-1.174237,-0.273849,-0.632859,-0.512787,0.95141,-0.221402,0.000635,-0.560002,0.979247,-1.64126,0.563901,0.225245,0.285858,-0.308446,-0.115925,-1.691102,0.599744,0.289429,-0.082514,0.045632,-1.239559,0.026846,-0.331569,0.757321,0.870133,-0.143957,-0.58281,-0.018132,0.631908,-0.283232,0.641397,-0.145369,0.441525,-0.477252,0.476278,-0.359705,0.147671,-0.158396,-1.028868,-0.156385,-0.683691,0.911982,-0.934973
variable,0.129747,-1.115138,-0.818173,-0.885378,0.131586,0.557396,0.508173,-0.526212,0.670354,0.362621,-0.238481,-2.256945,0.371706,0.073553,0.808147,-0.218755,-0.291557,-0.712682,-0.020244,1.150938,0.503847,0.390022,-1.455525,0.025804,-0.666597,0.563258,1.198287,-1.21247,0.137152,-0.173115,-0.350211,-0.434543,0.891164,0.781763,1.112439,-0.321578,0.061699,0.081079,0.129189,-0.212241,0.347473,-0.552647,-0.040781,1.046369,-0.878656
solution,0.098096,-1.416615,-1.065984,-0.563725,-0.7582,-0.147859,0.172612,0.211847,-0.273502,-0.458833,0.325752,-0.711037,-0.141036,0.0644,0.50518,0.038914,0.158533,-0.053909,-0.195614,0.866528,0.174786,-0.079237,-1.22901,-0.931215,-1.052412,0.229897,-0.225729,-0.691247,-0.785221,1.13196,0.718905,0.272382,0.229541,0.117508,1.021983,0.265678,0.296084,-0.504279,0.062098,-0.371231,-0.358039,-0.904889,-0.039776,1.149419,0.36342
square,-0.441365,0.560274,-0.45286,0.057411,0.010191,-0.319945,0.441555,0.450703,0.492113,1.106966,-0.539571,-0.811112,0.888871,-0.141263,-0.103272,0.556602,0.807738,-0.809633,0.267835,-0.074643,-0.357202,-0.601426,-0.966828,-0.557148,0.289014,-0.256117,-1.290061,-0.7421,0.402075,-0.337875,-0.606749,-0.533778,0.82929,-0.33647,0.240482,0.104248,0.169508,-0.671272,0.586215,1.102233,-1.690066,-0.123207,0.615291,-0.677162,0.185613
map,0.130653,-0.060748,-0.862942,-0.805652,0.920982,-0.095749,-0.034971,-0.365751,1.309856,-0.557488,-0.271946,0.076454,0.804621,-0.058488,-0.487792,0.030755,-0.532287,-0.915587,0.159437,0.372323,-0.786479,0.667657,-0.754813,0.617804,-0.914054,0.065692,-0.059031,-0.044222,-0.412115,0.252602,0.799176,-1.127251,0.203604,-0.55231,0.298088,0.018333,0.016559,-0.057538,0.846617,0.195164,-1.41704,-1.019909,0.720599,0.184036,-0.200316
class,0.628815,-0.328582,0.005105,-0.590906,0.084761,0.400657,0.06462,0.456969,0.849547,0.493946,-0.52194,-0.103832,0.385413,-0.249866,0.053264,-0.244166,0.419324,0.529251,0.007802,1.013066,0.68579,0.081777,-0.047345,-0.391764,-0.351932,0.896935,0.3732,0.475613,0.34798,-0.698496,-0.965915,0.412513,0.383818,1.157356,-0.266155,-0.092338,0.012891,-0.103273,-0.132189,-0.385313,-1.800277,0.179181,-0.710485,0.166094,0.331467
integer,-0.486805,-1.315465,-1.817795,-0.232296,-0.312075,-0.001171,-0.085914,0.339912,1.41315,0.549486,-1.002758,-1.042595,0.38736,-0.147438,0.505601,1.05155,1.615,-0.58056,0.302076,1.141342,0.896663,0.286192,-1.590956,0.264029,-0.363952,0.109147,0.38915,-1.382108,0.24477,-0.195408,-0.935536,-0.912348,-0.027602,0.597105,0.126842,-0.214508,0.689703,-0.050961,0.572483,0.408512,1.100107,-0.892336,0.750804,1.076454,-1.42331
