word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
method,-1.650875,-1.930906,-0.26329,0.374278,-0.570435,0.664515,0.150539,0.443318,0.091508,0.948306,0.702869,0.371074,-0.622748,-0.879358,0.645807,0.350592,0.763997,-0.718454,-0.259224,-1.219087,0.239517,-0.196475,1.979048,-0.335401,-0.384761,-0.404483,-0.309644,0.681729,-0.131031,0.382135,-0.374934,-1.336515,-0.008643,-0.282499,0.283972,-1.79002,-0.2398,0.637981,-0.419626,0.07966,1.518707,-0.414477,1.33507,0.217739,-0.719795,1.399393,0.082941,-0.306525,-0.890889
finite,-0.213804,-0.223147,0.863898,-0.637209,-0.528521,-0.685632,0.208407,0.489717,0.37952,-0.12683,-0.608602,-0.706796,0.351257,-0.126735,-0.157138,0.059373,0.367604,-0.746122,-0.080688,-1.067982,-0.14908,0.155493,2.517235,0.274901,0.528507,0.764711,-0.685398,0.228853,0.556292,-0.039447,-0.47992,-1.177315,0.11082,0.796306,0.554316,-1.900425,0.191325,-0.080382,-0.233467,0.361164,0.268657,-0.075087,-0.023473,-1.528903,0.175231,1.996246,-1.137129,-0.743358,-0.669314
result,-0.247641,-1.098832,-0.0647,-0.027458,0.504318,-0.595257,-0.07895,-0.105478,-0.345725,0.090123,-0.452639,0.166263,-0.141396,-1.127585,0.144312,0.626277,0.163938,0.191956,-0.403377,-1.418771,-0.152724,-0.537129,1.39064,0.086235,-0.25981,-0.117108,-0.184449,-0.152296,0.111047,1.036028,-0.192921,-1.882357,-0.538627,0.403746,0.097488,-1.364779,0.044723,0.321226,-0.05627,-0.500137,0.305304,-0.458239,0.561717,-0.171241,-0.022228,1.543179,-0.723224,-0.116774,-1.135112
vertex,0.542586,0.215105,1.087625,-1.115085,-0.86557,-1.037472,-0.360962,1.063833,-0.894366,-0.527479,1.67022,-0.153365,-0.21243,-2.204621,0.231914,1.594694,-0.348266,0.555586,0.039817,-0.676451,-0.070778,1.041949,2.408809,0.449967,-0.251309,-0.119447,0.311478,-0.157266,0.107199,0.708008,-0.976642,-0.752229,-0.281415,1.87605,-1.951242,0.283301,-0.000321,0.46711,0.815714,0.444129,-0.103173,0.586773,0.708286,-1.059305,0.442247,1.201303,0.207789,-0.377711,-1.014492
term,-0.646895,-0.470019,-0.219481,-1.01612,-0.080115,-0.913901,-0.100243,0.006326,-0.160195,0.259891,-0.211988,0.148969,0.124942,-0.27853,0.406657,0.104858,0.526874,0.185658,0.069177,-1.191321,0.443875,-0.167112,2.03291,0.377603,-0.208262,-0.06035,-0.983126,0.128228,0.983423,0.547209,-0.197361,-1.032816,0.111762,0.597355,0.214607,-1.054428,-0.200004,1.217643,-0.004926,-0.137948,0.212746,0.046054,1.087712,0.299824,0.283293,1.453891,-0.533526,1.031342,-0.800038
line,-0.147632,-0.639892,-0.244462,-1.091532,-0.520343,-0.962077,-0.644633,1.359669,-0.275982,-0.064163,-0.179091,-0.902486,-0.121709,-1.913076,0.617241,0.836752,0.125217,0.198882,0.244399,-0.744475,0.307007,-0.279464,2.563477,-0.851769,-0.422546,1.013655,0.001305,-0.689517,0.11305,1.648305,0.026719,0.001921,0.268669,0.429145,-1.272849,-0.381044,-0.135659,-0.303196,0.604825,-1.390658,1.088634,0.176098,0.621553,-0.463587,-0.451997,1.054589,0.020197,-0.352563,-0.235882
model,-0.668658,0.359139,-0.703154,1.365643,-0.197415,-0.494886,-0.602429,0.169368,0.424819,1.029199,1.019045,0.69711,0.412381,-1.04471,0.250672,-0.468043,1.022189,0.614166,-0.578234,-1.851953,0.884034,-0.455579,1.540036,0.602257,-0.199822,-0.204656,-0.499281,-0.185812,0.271145,1.061657,0.80296,-0.299357,-0.352177,-0.045735,0.319662,-0.893188,-0.324561,0.128736,-0.054189,0.159351,0.875953,-0.0704,0.07658,-0.848804,0.417931,2.19018,-1.537968,-1.162286,-1.232196
real,-0.25341,-1.114968,-0.585656,-1.143885,-0.370616,-0.970324,0.61628,0.133655,-0.633786,-0.47052,-1.231742,-0.395472,-0.051848,-0.83862,0.4004,-0.721638,0.252838,-0.152123,0.456078,-1.396947,0.822356,0.126743,2.604971,-0.829903,0.646905,0.374622,-0.811073,0.014149,0.550961,0.592866,0.730828,-0.60442,-0.268092,0.047948,-0.180145,-1.196384,-0.476584,0.101225,-0.303855,0.147948,-0.07776,-0.30391,-0.062593,-0.921575,-0.533288,1.556758,-0.175042,0.018325,-0.833146
property,0.480219,-0.731416,0.546661,-0.810902,-0.372159,-0.893183,-0.069685,0.167639,-0.089517,0.00777,-0.747784,0.283284,-0.278603,-0.305615,0.130384,0.560852,0.236338,-0.336963,0.29223,-0.972195,0.964937,-0.414727,2.392934,0.55742,-0.08432,0.330588,-0.212149,-0.295628,0.767678,0.664544,-0.279605,-1.750372,-0.390467,0.172551,0.686111,-0.439573,0.573401,-0.432959,0.129838,-0.0227,-0.159231,-0.023351,0.798024,0.08524,0.208011,1.630987,-1.002906,-0.459263,-0.932918
geometry,-0.550325,-0.677662,0.753536,-0.31379,-0.739645,-0.759932,0.060933,-0.074877,-0.343591,-0.079151,-0.020268,1.338609,1.469111,-0.894318,0.560867,-0.964997,0.206457,0.64308,0.262545,-1.400902,0.780727,-0.248358,1.856882,-1.651019,0.767412,0.283334,0.42819,0.633901,0.218365,1.068978,0.850976,-0.265402,0.946507,0.770378,-0.129784,-1.355871,0.772972,-0.167492,1.002772,-0.587014,0.868051,-0.606458,1.434108,0.312226,-0.037277,0.361831,-0.968391,-0.706518,-0.620625
