word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
linear,0.823054,-0.28122,0.183043,0.235104,-0.841602,-0.934005,-0.920339,1.217745,-0.510112,-1.010422,-0.508947,-0.547223,-1.785831,-0.139975,-0.114357,1.131833,-0.217259,-0.56522,-1.041136,0.060489,0.587635,0.372897,2.895262,-0.514032,0.550926,0.088483,-0.367177,-1.099426,-0.389223
polynomial,1.591302,-0.569,1.547638,-0.318485,-0.852863,1.067352,-1.239684,1.228387,-0.68392,-0.71529,-1.120269,-0.959102,-1.768573,0.981038,0.316633,0.610392,-1.228048,-0.039028,0.267216,-1.061977,0.683016,1.336964,1.430128,-0.887516,0.405423,-0.780766,-0.84103,0.772845,0.272962
algorithm,1.259622,-1.72695,1.342367,-0.512974,-0.908694,-0.075825,-1.082148,0.397628,-0.96922,-1.214576,0.113427,-1.088518,-0.688177,0.712279,0.738672,0.040694,-0.835928,-0.286419,-0.106574,-1.427529,0.683756,0.302617,1.099874,-0.09283,1.077862,-0.383001,-1.557192,-0.553581,0.70021
mathematician,0.042814,-0.307041,1.108856,0.483295,-0.757218,1.771516,-1.614892,-0.346527,0.302106,-1.433485,-0.549464,1.058918,-1.003396,-0.240756,0.577906,-0.158621,0.979113,0.073064,1.519941,1.364326,-0.032297,-1.219447,0.442717,-1.492331,0.111602,-0.566009,-1.777379,0.757345,-0.082028
definition,0.58911,-1.659116,0.041531,-0.047071,-0.157609,0.062663,-0.728861,0.287301,-0.004664,-0.78187,0.492376,-0.372617,-0.759154,-0.000371,0.479575,0.796934,-0.71703,-0.417282,-2.128509,-0.394206,1.060814,0.087341,0.722665,0.522266,0.47044,-0.267129,-0.257807,-0.133589,0.276144
product,-0.435571,-1.370088,0.122786,-0.550757,-0.93112,-1.172261,0.006508,-0.098508,1.011227,-0.292808,-0.090525,-0.720397,0.472735,0.799452,-0.335997,-1.267119,-0.983458,-1.133451,-1.966414,-1.082865,0.127097,-0.84028,0.746962,-0.143422,0.817184,-0.56662,-0.109364,-1.253,-0.278722
state,-0.131824,-0.958524,0.191946,-0.080994,0.415877,0.134115,1.098054,-0.381278,-0.417417,-0.426303,0.260203,1.039644,0.772824,0.367965,0.618299,0.000476,0.629454,-0.790922,-1.692533,0.73599,1.150382,0.6727,0.210817,-0.449141,-0.432948,-0.075437,0.012769,0.124345,-0.453571
sequence,-0.084313,-1.460674,1.059488,0.13578,-0.349548,-0.499288,-0.87892,0.883439,-1.318406,-0.626057,-0.061904,-1.081069,-0.934876,-0.774303,-0.13449,0.604838,-0.012049,-1.24751,-0.576055,-1.408272,-0.090035,0.61448,0.202415,0.398785,0.014926,0.389969,-0.225341,-1.083955,-0.233343
distribution,0.448137,-0.163989,0.499133,-0.118905,-0.633801,-0.207842,0.246661,0.73053,-0.292445,-1.021717,-0.189326,-0.370285,-0.099813,0.393676,-0.858391,0.840897,-0.857645,-0.901512,-2.421216,0.03876,0.113823,-0.599588,0.988787,-0.127856,0.449881,-0.238737,0.221593,-1.416874,0.890838
variable,0.790331,-0.656446,0.715871,0.090542,-0.808579,-0.370721,-0.988501,0.786538,-0.384472,-0.413325,0.015668,-1.096637,-0.940828,0.111581,-0.386648,1.562936,-1.126182,-1.095784,-1.692872,-1.010189,0.668606,0.02993,1.108808,-0.687945,1.31513,0.245652,-0.352499,-0.660315,0.164057
solution,-0.083279,-1.732699,0.123479,-0.883441,-0.597451,-0.781548,-0.063322,0.004638,0.781045,-0.698121,0.087561,-1.128474,-0.005993,0.170337,0.191446,-0.340902,-0.82417,-0.376324,-1.437368,-0.32001,0.653437,0.407617,1.151317,-0.621134,1.210266,-0.779956,-0.140025,-0.644979,0.094294
square,0.56879,0.761367,-0.263244,0.664334,0.462015,-1.729658,-0.126858,-0.066905,-0.451253,0.265094,-0.478899,0.46893,-0.669449,0.86199,0.082075,0.130315,0.925464,-0.53817,-0.776029,0.467848,0.235047,0.257802,1.497597,-0.361065,-1.371587,-0.14185,-0.009571,-0.329601,-0.424554
map,0.403259,-0.337335,0.765674,-0.587837,0.160104,-1.169542,-0.522307,-0.426259,-0.439794,-0.512682,0.379129,0.768848,-0.59312,-0.392475,0.642307,1.438835,-0.254879,-0.895098,-0.766356,-0.061776,0.106481,-0.10275,0.777947,0.181063,-0.59958,-0.517046,-0.899409,-1.269461,1.385592
class,0.659725,-0.64831,0.052379,0.48838,-0.283741,0.087623,-0.364884,-1.156052,-0.607457,0.537231,-0.092012,0.721974,0.50158,0.234929,0.507492,0.39337,-0.618895,-1.134818,-0.966563,-0.32366,0.199478,-0.60241,0.158441,-0.576901,0.14141,0.741933,0.677124,0.123017,-1.375834
integer,1.687817,-0.843461,1.392058,-0.101615,-0.439101,0.106246,-1.38926,1.836372,-0.702131,0.25018,-1.152365,-0.569867,-0.737474,0.372639,0.327655,0.923781,-1.056086,-0.380883,-0.654781,-1.128474,1.336835,1.205595,1.394032,-0.215706,0.105725,-0.924657,-1.254187,-0.118658,-0.60801
mean,-0.027849,-0.911242,-0.366404,0.603916,0.154533,-0.66569,-0.550558,-0.219095,-0.463667,-0.182509,0.382322,-1.076631,0.423485,0.121894,-0.477536,0.784731,-0.912706,-0.723938,-1.726934,-0.25623,0.03305,0.708057,-0.098842,-0.077735,-0.388493,-0.374247,-0.490223,0.164157,-0.368472
proof,0.704804,-0.723644,0.136092,0.049505,0.709634,-0.53648,-0.986016,0.333028,0.415384,-0.421763,0.210471,-0.835859,-0.139176,0.096837,0.668972,-0.616599,-0.093842,-0.120191,-1.216455,-0.303501,0.775376,0.618572,-0.486519,0.159663,0.621326,-0.464372,-0.524483,-0.152464,0.299394
